rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
decode,WaterFurnace,Style 2: U J 1087,^[U][J]\d{4}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}}","[""UJ1087""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This style used from 1985 to 2012
Year of manufacture can be determined by using the 1 st position of the serial number (see chart)
Month of manufacture can be determined by using the 2 nd posit",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
decode,WaterFurnace,Style 3: D 83 67019,^[D]\d{7}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""D8367019""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This style used prior to 1985
Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 1 st position of t",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
decode,Weatherking,Style 1: W 29 10 13412 (Rheem style),^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
guidance,Weatherking,Style 2: CB5D302F 09 99 03346 (Rheem style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
guidance,Weatherking,Style 3: 7351 M 28 06 16735 (Rheem style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-3.jpg, https://www.building-center.org/wp-content/uploads/2023/12/WeatherKing-HVAC-style-3-data-plate.jpg","Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
guidance,Weatherking,Style 4: OR177 M 28 07 00097 (Rheem style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Rheem-HVAC-style-4.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th numbers following the middle letter of the serial number
Week of manufacture can be determined by using the 1st & 2nd numbers following t",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Weatherking,Style 5: 2 86 07 168189 (Addison style pre-1990 ),^\d{11}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""28607168189""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Note: This ",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Weatherking,Style 6: 00 99 20304091 (Addison style post-1990),^\d{12}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}}","[""009920304091""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th digits of the serial number
Note: This is a post-1990's style from Addison Products.
WeatherKing® History¹
Originally established as Weat",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Worcester,Style 2: 253000- 08065 -00040-77470007354,^\d{6}[A-Z0-9-]\d{5}[A-Z0-9-]\d{5}[A-Z0-9-]\d{11}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""day"": {""positions"": {""start"": 2, ""end"": 2}}}","[""253000-08065-00040-77470007354""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The Year of Manufacture can be determined by using the 1st & 2nd numerical digit of the 2nd series of digits.
The Day of Manufacture can be determined by using the last three digits of the 2nd series ",https://www.building-center.org/worcester-hvac-age/,2026-01-25T03:39:48Z
guidance,York/JCI,Style 1: W 0 K 5 896070,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2016/04/YORK-Serial-Number-Style-1-Data-Plate.jpg, https://www.building-center.org/wp-content/uploads/2016/04/YORK-Serial-Number-Style-1.jpg","Style used since 2004
Year of manufacture can be determined by using the 2 nd & 4 th positions (numbers) of the serial number
Month of manufacture can be determined by using the 3 rd position (letter)",https://www.building-center.org/york-hvac-age/,2026-01-25T03:39:30Z
decode,York/JCI,Style 2: W A K M011379,^[W][A][K][M]\d{6}$,"{""year"": {""positions"": {""start"": 3, ""end"": 3}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}}","[""WAKM011379""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Style used from 1971 to 2004
Year of manufacture can be determined by using the 3 rd position of the serial number (see chart)
Month of manufacture can be determined by using the 2 nd position of the ",https://www.building-center.org/york-hvac-age/,2026-01-25T03:39:30Z
decode,Zoneline,Style 1: ZT N730A100AC,^[Z][T][N]\d{3}[A]\d{3}[A][C]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""ZTN730A100AC""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/zoneline-hvac-age/,2026-01-25T03:39:50Z
