Source.Name,Building,EquipmentType,Area Served,Unit ID,QTY,"Operational
 Status",Make,ModelNumber,SerialNumber,KnownManufactureYear,KnownCapacityTons,"Cooling Capacity 
(Unit)","Cooling Efficiency
(Value)","Cooling Efficiency 
(Rating)","Heating Capacity 
(Input)","Heating Capacity 
(Unit)","Heating Efficiency
(Value)","Heating Efficiency 
(Rating)",Heating Fuel,Extras / Accessories / Configuration,"Fan 
(HP)","Fan Flow
(CFM)","Fan Static 
Pressure
(in. wc)",Extras / Accessories / Configuration2,"Pump 
(HP)","Pump Flow
(GPM)","Head
(Ft Head)","System Pressure
(PSI)",Extras / Accessories / Configuration3,"DHW 
Heating Capacity
(Value)","DHW 
Heating Capacity
(Unit)","DHW Efficiency
(Value)","DHW Efficiency 
(Rating)","DHW Storage Capacity
(Gallons)",Extras / Accessories / Configuration4,Refrigerant,"Voltage 
(Volt-Phase)",Amp,"Unit 
Weight
(lbs)",Column1
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,301,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,303,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,302,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,304,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,PTAC,202,,1,Operational,GE,AZ65H15DBMW6,LS040836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,PTAC,203,,1,Operational,GE,AZ65H15DBMW6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,PTAC,201,,1,Operational,MCQUAY,NE1 5C5E,7 UD75695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,206A,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19916,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,208,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19915,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,226,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19950,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,221,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19929,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,224,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C199??,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,221,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19926,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,222,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19951,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,217,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19921,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,220,,1,Operational,Trane,TUVA20HF1DS3AG14G11,,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,215,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19913,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,213,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19914,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,214,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19920,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,MEDICA CENTER,HP-1,1,,Trane,TWH060P15,,,5,Ton,,,57500,,,,Electric,,,1950,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,MEDICA CENTER,HP-1,1,,Trane,TWH060P15,,,5,Ton,,,57500,,,,Electric,,,1950,,,,,,,,,,,,,,,208V/230V - Three Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,115,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19946,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,113,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19947,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,112,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19922,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,111,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19960,1989,5,Ton,,,,,,,,,0.333333333,,,,,,,,,,,,,,,R-22,120 V - Single Phase,6.4,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,110,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19917,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,109,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19965,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,108,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19927,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,107,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19962,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,106,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19928,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,105,,1,Operational,Trane,TUVA20HF1DS3AG14G11,S89C19963,1989,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,104,,1,Operational,Trane,TUVA15HF1CS3AG14G11,S89C19924,1989,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,103,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,102,,1,Operational,Trane,unit has a HWC in unit vent,,1995,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,101,,1,Operational,Trane,unit has a HWC in unit vent,,1995,5,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Air Handling Unit,100,,1,Operational,Trane,unit has a HWC in unit vent,,1995,4,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-22,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Exhaust Fan,KINDERGARDEN WING,EF-1,4,,GREENHECK,SP-6,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Exhaust Fan,GUIDENCE AREA,EF-1,3,,GREENHECK,SP-6,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Exhaust Fan,CDC AREA,EF-1,1,,GREENHECK,SP-6,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,120 V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Unit Heater,SCHOOL,UH-1,1,,TRANE,186-S,,,,,,,,,,,,,,2808,,,,12.8,,,,,,,,,,,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Unit Heater,School,UH-2,6,,TRANE,146-P,,,,,,,,,,,,,,2220,,,,9.9,,,,,,,,,,,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Unit Heater,School,UH-3,5,,TRANE,250=2C,,,,,,,,,,,,,,1150,,,,7.4,,,,,,,,,,,208V/230V - Single Phase,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,A,2,,TRANE,58,,,,,,,56870,,,,,HOT WATER COILS,,,,,,5.7,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,B,5,,TRANE,58,,,,,,,53240,,,,,HOT WATER COILS,,,,,,5.3,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,C,7,,TRANE,58,,,,,,,50820,,,,,HOT WATER COILS,,,,,,5.1,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,D,4,,TRANE,58,,,,,,,45980,,,,,HOT WATER COILS,,,,,,4.6,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,E,10,,TRANE,58,,,,,,,58080,,,,,HOT WATER COILS,,,,,,5.8,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,F,1,,TRANE,58,,,,,,,58080,,,,,HOT WATER COILS,,,,,,5.8,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,G,1,,TRANE,58,,,,,,,25410,,,,,HOT WATER COILS,,,,,,2.4,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,H,1,,TRANE,58,,,,,,,36960,,,,,HOT WATER COILS,,,,,,3.7,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,I,1,,TRANE,58,,,,,,,23100,,,,,HOT WATER COILS,,,,,,2.3,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,J,1,,TRANE,50,,,,,,,13040,,,,,HOT WATER COILS,,,,,,1.3,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Jefferson Elementary School,Radiant Heater,School,K,1,,TRANE,50,,,,,,,1150,,,,,HOT WATER COILS,,,,,,1,,,,,,,,,,,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-1,1,Operational,AAON,RN-013-3,,2012,13,Ton,,,125,,,,Electric,,3,3000,,,,,,,,,,,,,,R-410A,480V - Three Phase,36,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-2,1,Operational,AAON,RN-020-3,,2012,20,Ton,,,190,,,,Electric,,5,4725,,,,,,,,,,,,,,R-410A,480V - Three Phase,55,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-3,1,Operational,AAON,RN-009-3,201201-ANG019296,2012,9,Ton,,,80.8,,,,Electric,,2,2250,,,,,,,,,,,,,,R-410A,480V - Three Phase,24,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,MAU,school,FAU-4,1,Operational,AAON,RN-015-3,,2012,15,Ton,,,159.5,,,,Electric,,3,3375,,,,,,,,,,,,,,R-410A,480V - Three Phase,40,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-1,1,Operational,Trane,4TWA3030A4000BA,10493H2W2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,480V - Three Phase,5,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Air Handling Unit,classroom,AHU-1,1,Operational,Trane,TAM4A0A36S31SAA,11506T332V,2011,3,Ton,,,,,,,,,,,,,,,,,,,,,,,,R-410A,208V/230V - Single Phase,2.4,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Radiant Heater,school,,1,Operational,TPI,G3473TS 71SCH3TS,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-2,1,Operational,Trane,4TWA3030A4000BA,11251PX52F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-3,1,Operational,Trane,4TWA3030A4000BA,10493H1R2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-4,1,Operational,Trane,4TWA3030A4000BA,10493HxF2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-5,1,Operational,Trane,4TWA3030A4000BA,12063UNT2F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-6,1,Operational,Trane,4TWA3030A4000BA,10493H6G2F,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-7,1,Operational,Trane,4TWA3030A4000BA,12073NB72F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-8,1,Operational,Trane,4TWA3030A4000BA,12073MN72F,2012,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-9,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-10,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-11,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-12,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-13,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-14,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-15,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-16,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-17,1,Operational,Trane,4TWA3048A4000BA,,2010,4,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-18,1,Operational,Trane,4TWA3036A4000BA,,2010,3,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-19,1,Operational,Trane,4TWA3048A4000BA,,2010,4,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-20,1,Operational,Trane,4TWA3018A4000BA,,2010,1.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-21,1,Operational,Trane,4TWA3036A4000BA,,2010,3,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-22,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-23,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-24,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-25,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-26,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-27,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-28,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-29,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-30,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-31,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-32,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-33,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-34,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Heat Pump Condensing Unit,classroom,HP-35,1,Operational,Trane,4TWA3030A4000BA,,2010,2.5,Ton,13,SEER,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
Copy of Survey_Detail&Info_v1.1-Jefferson County Schools - jeh rev.xlsm,Mount Horeb Elementary schools,Air Handling Unit,classroom,AHU-2,1,Operational,Trane,TAM4A0A36S31SAA,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,R-410A,,,,
