Building,Unit ID,EquipmentType,Make,BrandNormalized,ModelNumber,SDI_Refrigerant,SDI_VoltageVoltPhase,SDI_KnownCapacityTons,Decoded_Refrigerant,Decoded_VoltageVoltPhaseHz,Decoded_NominalCapacityTons,Norm_SDI_Refrigerant,Norm_Decoded_Refrigerant,Norm_SDI_Voltage,Norm_Decoded_Voltage,CapacityResult,RefrigerantResult,VoltageResult,RefrigerantRuleEquipmentTypes,RefrigerantRuleModelRegex,RefrigerantRuleStartPos,RefrigerantRuleEndPos,RefrigerantRuleSource,VoltageRuleEquipmentTypes,VoltageRuleModelRegex,VoltageRuleStartPos,VoltageRuleEndPos,VoltageRuleSource,CapacityRuleEquipmentTypes,CapacityRuleModelRegex,CapacityRuleStartPos,CapacityRuleEndPos,CapacityRuleSource
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,HP-1,Air Handling Unit,Trane,TRANE,TWH060P15,,208V/230V - Three Phase,5,,,,,,208/230-3-60,,no_decode,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,HP-1,Air Handling Unit,Trane,TRANE,TWH060P15,,208V/230V - Three Phase,5,,,,,,208/230-3-60,,no_decode,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA20HF1DS3AG14G11,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,TUVA15HF1CS3AG14G11,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,UNIT HAS A HWC IN UNIT VENT,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,UNIT HAS A HWC IN UNIT VENT,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,UNIT HAS A HWC IN UNIT VENT,R-22,120 V - Single Phase,5,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,,Air Handling Unit,Trane,TRANE,UNIT HAS A HWC IN UNIT VENT,R-22,120 V - Single Phase,4,,,,R-22,,120-1-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,EF-1,Exhaust Fan,GREENHECK,GREENHECK,SP-6,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,EF-1,Exhaust Fan,GREENHECK,GREENHECK,SP-6,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,EF-1,Exhaust Fan,GREENHECK,GREENHECK,SP-6,,120 V - Single Phase,,,,,,,120-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,UH-1,Unit Heater,TRANE,TRANE,186-S,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,UH-2,Unit Heater,TRANE,TRANE,146-P,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,UH-3,Unit Heater,TRANE,TRANE,250=2C,,208V/230V - Single Phase,,,,,,,208/230-1-60,,truth_missing,truth_missing,no_decode,,,,,,,,,,,,,,,
Jefferson Elementary School,A,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,B,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,C,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,D,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,E,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,F,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,G,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,H,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,I,Radiant Heater,TRANE,TRANE,58,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,J,Radiant Heater,TRANE,TRANE,50,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Jefferson Elementary School,K,Radiant Heater,TRANE,TRANE,50,,,,,,,,,,,truth_missing,truth_missing,truth_missing,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,FAU-1,MAU,AAON,AAON,RN-013-3,R-410A,480V - Three Phase,13,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,FAU-2,MAU,AAON,AAON,RN-020-3,R-410A,480V - Three Phase,20,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,FAU-3,MAU,AAON,AAON,RN-009-3,R-410A,480V - Three Phase,9,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,FAU-4,MAU,AAON,AAON,RN-015-3,R-410A,480V - Three Phase,15,,,,R-410A,,480-3-60,,no_decode,no_decode,no_decode,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,HP-1,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,480V - Three Phase,2.5,R-410A,460-3-60,,R-410A,R-410A,480-3-60,460-3-60,no_decode,match,mismatch,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-1,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,208V/230V - Single Phase,3,R-22,208/230-1-60,,R-410A,R-22,208/230-1-60,208/230-1-60,no_decode,mismatch,match,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,,Radiant Heater,TPI,TPI,G3473TS 71SCH3TS,R-410A,,,,,,R-410A,,,,truth_missing,no_decode,truth_missing,,,,,,,,,,,,,,,
Mount Horeb Elementary schools,HP-2,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-3,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-4,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-5,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-6,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-7,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-8,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-9,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-10,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-11,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-12,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-13,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-14,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-15,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-16,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-17,Heat Pump Condensing Unit,Trane,TRANE,4TWA3048A4000BA,R-410A,,4,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-18,Heat Pump Condensing Unit,Trane,TRANE,4TWA3036A4000BA,R-410A,,3,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-19,Heat Pump Condensing Unit,Trane,TRANE,4TWA3048A4000BA,R-410A,,4,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-20,Heat Pump Condensing Unit,Trane,TRANE,4TWA3018A4000BA,R-410A,,1.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-21,Heat Pump Condensing Unit,Trane,TRANE,4TWA3036A4000BA,R-410A,,3,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-22,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-23,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-24,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-25,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-26,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-27,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-28,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-29,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-30,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-31,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-32,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-33,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-34,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,HP-35,Heat Pump Condensing Unit,Trane,TRANE,4TWA3030A4000BA,R-410A,,2.5,R-410A,460-3-60,,R-410A,R-410A,,,no_decode,match,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-2,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-3,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-4,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-5,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-6,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-7,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-8,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-9,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
Mount Horeb Elementary schools,AHU-10,Air Handling Unit,Trane,TRANE,TAM4A0A36S31SAA,R-410A,,,R-22,208/230-1-60,,R-410A,R-22,,,truth_missing,mismatch,truth_missing,[],^[A-Z0-9-]{15}$,1,1,hvacexport:2026-01-24_v3.84_enriched2,[],^[A-Z0-9-]{15}$,10,10,hvacexport:2026-01-24_v3.84_enriched2,,,,,
