Customer Key,Original Name,Master Customer Name,Segment,Source
CN991788SERV_GP,Boge Rubber And Plastic,BOGE RUBBER AND PLASTIC,Industrial,SERV_GP
BOGEMECH_GP,"Boge Rubber & Plastics Usa, Llc",BOGE RUBBER AND PLASTICS USA,Other,MECH_GP
TN992119SERV_GP,"Boghani Properties, Llc",BOGHANI PROPERTIES,Office,SERV_GP
TN991456SERV_GP,Bonitz,BONITZ,Other,SERV_GP
TN992039SERV_GP,Bonitz,BONITZ,Other,SERV_GP
IN990047SERV_GP,Boone County Courthouse,BOONE COUNTY COURTHOUSE,Municipal,SERV_GP
CN992220SERV_GP,Boone County Fiscal Court,BOONE COUNTY FISCAL COURT,Municipal,SERV_GP
WV990295SERV_GP,Boone County Schools,BOONE COUNTY SCHOOLS,Public Schools,SERV_GP
IN990262SERV_GP,Borshoff,BORSHOFF,Other,SERV_GP
BOUMA CONSTMECH_GP,Bouma Construction,BOUMA CONSTRUCTION,Industrial,MECH_GP
BOURBON CTYMECH_GP,Bourbon County Fiscal Court,BOURBON COUNTY FISCAL COURT,Municipal,MECH_GP
LX990269SERV_GP,Bourbon County Fiscal Court,BOURBON COUNTY FISCAL COURT,Municipal,SERV_GP
LX990418SERV_GP,Bourbon County Legion Park,BOURBON COUNTY LEGION PARK,Municipal,SERV_GP
LV990483SERV_GP,Bourbon Ii Logistics Center,BOURBON II LOGISTICS CENTER,Industrial,SERV_GP
BOYDMECH_GP,Boyd County Fiscal Court,BOYD COUNTY FISCAL COURT,Municipal,MECH_GP
BOYLE COUNTYMECH_GP,Boyle County Fiscal Court,BOYLE COUNTY FISCAL COURT,Municipal,MECH_GP
LX990313SERV_GP,Boyle County Fiscal Court,BOYLE COUNTY FISCAL COURT,Municipal,SERV_GP
TN991962SERV_GP,Brad Davidson,BRAD DAVIDSON,Other,SERV_GP
DY991057SERV_GP,Brady Ware & Company,BRADY WARE AND,Other,SERV_GP
DY991078SERV_GP,Braintree Properties Llc,BRAINTREE PROPERTIES,Office,SERV_GP
CN992326SERV_GP,Branded Group Inc,BRANDED GROUP,Other,SERV_GP
BRANDICORPMECH_GP,Brandi Corp,BRANDI,Other,MECH_GP
CN950027SERV_GP,"Brant, Joe",BRANT JOE,Other,SERV_GP
BRASCHMECH_GP,Brasch-Barry,BRASCHBARRY,Other,MECH_GP
TN992213SERV_GP,Breakout Games,BREAKOUT GAMES,Other,SERV_GP
NV00152SERV_GP,Brentwood Baptist Church,BRENTWOOD BAPTIST CHURCH,Religious,SERV_GP
LX990493SERV_GP,Breton Avenir Construction Services Inc,BRETON AVENIR CONSTRUCTION SERVICES,Industrial,SERV_GP
TN992138SERV_GP,Bri Kip Llc,BRI KIP,Other,SERV_GP
NV15005SERV_GP,The Bridge At Hickory Woods,BRIDGE AT HICKORY WOODS,Other,SERV_GP
DY990964SERV_GP,Bright Farms - Greenhouse,BRIGHT FARMS GREENHOUSE,Other,SERV_GP
BRIGHTONMECH_GP,Brighton Mills,BRIGHTON MILLS,Other,MECH_GP
LX990419SERV_GP,Brightview Health,BRIGHTVIEW HEALTH,Medical,SERV_GP
CN991855SERV_GP,Brightview Health Llc,BRIGHTVIEW HEALTH,Medical,SERV_GP
DY990970SERV_GP,Brightview Health Llc Columbus,BRIGHTVIEW HEALTH COLUMBUS,Medical,SERV_GP
DY991024SERV_GP,Brightview Lancaster,BRIGHTVIEW LANCASTER,Other,SERV_GP
BRINKMANMECH_GP,Brinkmann Constructors,BRINKMANN CONSTRUCTORS,Other,MECH_GP
THEBRISTOLGROUPMECH_GP,The Bristol Group,BRISTOL GROUP,Other,MECH_GP
WV990232SERV_GP,Broaddus Hospital,BROADDUS HOSPITAL,Medical,SERV_GP
BROADWAYMECH_GP,"Broadway Development 2001, Ltd",BROADWAY DEVELOPMENT 2001,Other,MECH_GP
BROOKS MANAGEMECH_GP,Brooks Management,BROOKS MANAGEMENT,Other,MECH_GP
BROOKSTONE COMECH_GP,Brookstone Companies,BROOKSTONE COMPANIES,Other,MECH_GP
CN991147SERV_GP,Brown Campbell,BROWN CAMPBELL,Other,SERV_GP
NV15075SERV_GP,Brown Forman Corporation Dba Jack Daniel Distilery,BROWN FORMAN DBA JACK DANIEL DISTILERY,Other,SERV_GP
IN200001SERV_GP,Browning Investments Inc.,BROWNING INVESTMENTS,Other,SERV_GP
IN990045SERV_GP,Brownsburg Community School,BROWNSBURG COMMUNITY SCHOOL,Other,SERV_GP
BRUNMECH_GP,Brunemann Bros. Construction,BRUNEMANN BROS CONSTRUCTION,Industrial,MECH_GP
CN991863SERV_GP,Bryan Equipment Sales,BRYAN EQUIPMENT SALES,Other,SERV_GP
IN990424SERV_GP,Bryant-Jones Insurance & Financial Services Inc,BRYANTJONES INSURANCE AND FINANCIAL SERVICES,Office,SERV_GP
TN992194SERV_GP,"Bsn Sports, Llc",BSN SPORTS,Other,SERV_GP
BUCKEYE POWERMECH_GP,Buckeye Power,BUCKEYE POWER,Other,MECH_GP
CN991341SERV_GP,"Building 3800 Redbank Road, Llc",BUILDING 3800 REDBANK ROAD,Other,SERV_GP
BUILDING MANAGEMECH_GP,Building Management Partners,BUILDING MANAGEMENT PARTNERS,Office,MECH_GP
CN950449SERV_GP,Building Management Partners,BUILDING MANAGEMENT PARTNERS,Office,SERV_GP
LV990427SERV_GP,Bullitt County,BULLITT COUNTY,Municipal,SERV_GP
BULLITT COUNTYMECH_GP,Bullitt County Fiscal Court,BULLITT COUNTY FISCAL COURT,Municipal,MECH_GP
LV990476SERV_GP,Bullitt County Public Library,BULLITT COUNTY PUBLIC LIBRARY,Municipal,SERV_GP
LV990479SERV_GP,Bullitt Ii Logistics Center Llc,BULLITT II LOGISTICS CENTER,Industrial,SERV_GP
BUNNMECH_GP,"Bunnell Hill Construction, Inc",BUNNELL HILL CONSTRUCTION,Industrial,MECH_GP
CN991997SERV_GP,Bunzl,BUNZL,Other,SERV_GP
CN992280SERV_GP,Bunzl,BUNZL,Other,SERV_GP
TN991649SERV_GP,Burke-Ailey Construction Co Inc,BURKEAILEY CONSTRUCTION,Industrial,SERV_GP
BUTLER RURALMECH_GP,Butler Rural Electric Cooperative,BUTLER RURAL ELECTRIC COOPERATIVE,Other,MECH_GP
CN991823SERV_GP,Butler Rural Electric Cooperative,BUTLER RURAL ELECTRIC COOPERATIVE,Other,SERV_GP
BWAY CORPORATIOMECH_GP,Bway Corporation,BWAY,Other,MECH_GP
CN991086SERV_GP,Bway Corporation,BWAY,Other,SERV_GP
IN990325SERV_GP,Bwi Indiana Incorporated,BWI INDIANA,Other,SERV_GP
NV15085SERV_GP,Byrna Technologies Inc,BYRNA TECHNOLOGIES,Other,SERV_GP
CN992235SERV_GP,Byron Products,BYRON PRODUCTS,Other,SERV_GP
TN991936SERV_GP,C&L Properties,C AND L PROPERTIES,Office,SERV_GP
CN992266SERV_GP,C. Banks Property Management Llc.,C BANKS PROPERTY MANAGEMENT,Other,SERV_GP
DY991127SERV_GP,C5 Gateway 3 Llc,C5 GATEWAY 3,Other,SERV_GP
IN990226SERV_GP,Cablemaster,CABLEMASTER,Other,SERV_GP
IN990405SERV_GP,"Cablemaster, Inc.",CABLEMASTER,Other,SERV_GP
CN930126SERV_GP,Cac,CAC,Other,SERV_GP
CACMECH_GP,Cac Distribution,CAC DISTRIBUTION,Industrial,MECH_GP
CADENCEMECH_GP,Cadence Mcshane Corporation,CADENCE MCSHANE,Other,MECH_GP
CN991973SERV_GP,California Closets,CALIFORNIA CLOSETS,Other,SERV_GP
CN991956SERV_GP,Callisons,CALLISONS,Other,SERV_GP
IN990059SERV_GP,Calumet Lubricants,CALUMET LUBRICANTS,Other,SERV_GP
CALVARY EPISCMECH_GP,Calvary Episcopal Church,CALVARY EPISCOPAL CHURCH,Religious,MECH_GP
IN990256SERV_GP,Cambridge City Public Library,CAMBRIDGE CITY PUBLIC LIBRARY,Municipal,SERV_GP
IN990357SERV_GP,Campbell'S Snacks,CAMPBELLS SNACKS,Other,SERV_GP
LV990456SERV_GP,Campbellsville University,CAMPBELLSVILLE UNIVERSITY,College/University,SERV_GP
DY991152SERV_GP,Candex Solutions Inc,CANDEX SOLUTIONS,Other,SERV_GP
TN992116SERV_GP,Cannon Automotive Solutions,CANNON AUTOMOTIVE SOLUTIONS,Industrial,SERV_GP
TN991412SERV_GP,Capital Commercial Real Estate,CAPITAL COMMERCIAL REAL ESTATE,Office,SERV_GP
TN992135SERV_GP,Capstar Bank,CAPSTAR BANK,Office,SERV_GP
TN992193SERV_GP,Capstone Concepts,CAPSTONE CONCEPTS,Other,SERV_GP
CN991903SERV_GP,Captain'S Watch Coa,CAPTAINS WATCH COA,Other,SERV_GP
CAREGIVERSMECH_GP,Caregivers,CAREGIVERS,Other,MECH_GP
CARESOURCEMECH_GP,Caresource Management Group,CARESOURCE MANAGEMENT GROUP,Other,MECH_GP
LV990448SERV_GP,Carhartt Inc,CARHARTT,Other,SERV_GP
CN992231SERV_GP,Carl Zeiss Vision,CARL ZEISS VISION,Other,SERV_GP
NV00037SERV_GP,Carlex Glass America - Nashville Glass Plant Gd02A,CARLEX GLASS AMERICA NASHVILLE GLASS PLANT GD02A,Industrial,SERV_GP
TN950446SERV_GP,Carlstar Group,CARLSTAR GROUP,Other,SERV_GP
TN992229SERV_GP,Carlton Industrial Solutions,CARLTON INDUSTRIAL SOLUTIONS,Industrial,SERV_GP
TN992064SERV_GP,Carolina Ale House,CAROLINA ALE HOUSE,Other,SERV_GP
NV15077SERV_GP,Carothers Corner Llc,CAROTHERS CORNER,Other,SERV_GP
CARRMECH_GP,Carrera Construction,CARRERA CONSTRUCTION,Industrial,MECH_GP
CARROLL CTY SCHMECH_GP,Carroll County School District,CARROLL COUNTY SCHOOL DISTRICT,Public Schools,MECH_GP
CARTER CTYMECH_GP,Carter County Fiscal Court,CARTER COUNTY FISCAL COURT,Municipal,MECH_GP
LX990318SERV_GP,Carter County Fiscal Court,CARTER COUNTY FISCAL COURT,Municipal,SERV_GP
CN992247SERV_GP,Cartridge Brewing,CARTRIDGE BREWING,Other,SERV_GP
LX990155SERV_GP,Casey County Hospital,CASEY COUNTY HOSPITAL,Medical,SERV_GP
LX990459SERV_GP,Caseys General Stores,CASEYS GENERAL STORES,Other,SERV_GP
LX990393SERV_GP,Cashing The Bluegrass Llc,CASHING THE BLUEGRASS,Other,SERV_GP
IN990506SERV_GP,Catalyst Pdg Inc,CATALYST PDG,Other,SERV_GP
LX990332SERV_GP,Cathedral Of The Assumption,CATHEDRAL OF THE ASSUMPTION,Other,SERV_GP
TN992113SERV_GP,Cazana Family Dcp General Partnership C/O Commercial & Investmen,CAZANA FAMILY DCP GENERAL PARTNERSHIP,Other,SERV_GP
TN991980SERV_GP,Cazzy'S Corner Grill,CAZZYS CORNER GRILL,Other,SERV_GP
NV00176SERV_GP,C.B. Ragland Company,CB RAGLAND,Other,SERV_GP
CB RICHARDMECH_GP,Cb Richard Ellis,CB RICHARD ELLIS,Other,MECH_GP
CBREMECH_GP,Cb Richard Ellis,CB RICHARD ELLIS,Other,MECH_GP
CB RICH INDYMECH_GP,"Cb Richard Ellis, Inc.",CB RICHARD ELLIS,Other,MECH_GP
CN992117SERV_GP,Cbre,CBRE,Office,SERV_GP
DY991098SERV_GP,Cbre,CBRE,Office,SERV_GP
CN992069SERV_GP,Cbre Gws Llc,CBRE,Office,SERV_GP
IN990425SERV_GP,Cbre Novartis Fm,CBRE,Office,SERV_GP
CN992303SERV_GP,Ellis Road Industirial Llc C/O Cbre,CBRE,Office,SERV_GP
NV00100SERV_GP,Flat Rock Industrial Holdings Lp C/O Cbre,CBRE,Office,SERV_GP
LX990372SERV_GP,Legacy Trail Llc C/O Cbre,CBRE,Office,SERV_GP
DY991136SERV_GP,New Albany Commerce I & Ii C/O Cbre,CBRE,Office,SERV_GP
NV00136SERV_GP,Vcm Smyrna Lp C/O Cbre,CBRE,Office,SERV_GP
CBT COMPANYMECH_GP,Cbt Company,CBT,Other,MECH_GP
TN991983SERV_GP,Cc Industries - Billing,CC INDUSTRIES BILLING,Other,SERV_GP
IN990446SERV_GP,Cellular Sales Of In Llc,CELLULAR SALES OF IN,Other,SERV_GP
CEN002SERV_GP,Centennial Medical Center - Nash,CENTENNIAL MEDICAL CENTER NASH,Medical,SERV_GP
CENTER CITY INTMECH_GP,Center City International Truck,CENTER CITY INTERNATIONAL TRUCK,Other,MECH_GP
LX990409SERV_GP,Central Baptist Church Winchester,CENTRAL BAPTIST CHURCH WINCHESTER,Religious,SERV_GP
CENTRAL INSULATMECH_GP,"Central Insualtion Services, Inc",CENTRAL INSUALTION SERVICES,Other,MECH_GP
CENTMECH_GP,Century Construction,CENTURY CONSTRUCTION,Industrial,MECH_GP
CN990961SERV_GP,Century Mold Company Inc,CENTURY MOLD,Other,SERV_GP
CERMECH_GP,Cer Services,CER SERVICES,Other,MECH_GP
CN992263SERV_GP,Cer Services Inc.,CER SERVICES,Other,SERV_GP
WV990285SERV_GP,Ceredo Manor,CEREDO MANOR,Other,SERV_GP
IN990415SERV_GP,Cerrowire,CERROWIRE,Other,SERV_GP
IN990269SERV_GP,Certus Medical,CERTUS MEDICAL,Medical,SERV_GP
IN990408SERV_GP,Certus Medical,CERTUS MEDICAL,Medical,SERV_GP
DY991029SERV_GP,Ceso,CESO,Other,SERV_GP
IN990272SERV_GP,"Ceva Logistics, Llc",CEVA LOGISTICS,Industrial,SERV_GP
TN992155SERV_GP,Cfi Properties,CFI PROPERTIES,Office,SERV_GP
LV990146SERV_GP,Cgm Capital Holdings C/O Harrell Tague 10531D,CGM CAPITAL HOLDINGS,Other,SERV_GP
TN991995SERV_GP,"Ch Forest Park Partners, Gp C/O Premier Property Management Llc",CH FOREST PARK PARTNERS GP,Office,SERV_GP
LX990498SERV_GP,Ch Hazard Shops C/O Premier Property Mgmt Company,CH HAZARD SHOPS,Other,SERV_GP
CH2M-HILLMECH_GP,Ch2M-Hill,CH2MHILL,Other,MECH_GP
LV990316SERV_GP,Champions Pointe Golf Club,CHAMPIONS POINTE GOLF CLUB,Other,SERV_GP
CHANGE HEALTHCAMECH_GP,Change Healthcare,CHANGE HEALTHCARE,Medical,MECH_GP
CHARLIE PONDMECH_GP,Charlie Pond,CHARLIE POND,Other,MECH_GP
CN991939SERV_GP,Charter Communications,CHARTER COMMUNICATIONS,Other,SERV_GP
LV990121SERV_GP,Charter Communications,CHARTER COMMUNICATIONS,Other,SERV_GP
WV990135SERV_GP,Chase Tower 707 Virginia St C/0 Jll Management Office,CHASE BANK,Office,SERV_GP
CN950298SERV_GP,Chavez Properties,CHAVEZ PROPERTIES,Office,SERV_GP
TN992050SERV_GP,Chef Ben Hibachi And Chinese,CHEF BEN HIBACHI AND CHINESE,Other,SERV_GP
WV990303SERV_GP,Cheif Logan State Park,CHEIF LOGAN STATE PARK,Other,SERV_GP
IN990094SERV_GP,Chemie Tek,CHEMIE TEK,Other,SERV_GP
TN992022SERV_GP,Chep Services,CHEP SERVICES,Other,SERV_GP
TN992173SERV_GP,Cherokee Millwright Inc,CHEROKEE MILLWRIGHT,Other,SERV_GP
LX990448SERV_GP,Chevy Chase Plaza Llc C/O Equity Management Group,CHEVY CHASE PLAZA,Office,SERV_GP
CN991117SERV_GP,Chick-Fil-A,CHICKFILA,Other,SERV_GP
CN992090SERV_GP,Chick-Fil-A Blue Ash,CHICKFILA BLUE ASH,Other,SERV_GP
CN991527SERV_GP,Chick-Fil-A Bridgewater Falls,CHICKFILA BRIDGEWATER FALLS,Other,SERV_GP
DY990963SERV_GP,Chick-Fil-A Columbus,CHICKFILA COLUMBUS,Other,SERV_GP
CN991517SERV_GP,Chick-Fil-A Eastgate,CHICKFILA EASTGATE,Other,SERV_GP
CN991920SERV_GP,Chick-Fil-A Liberty Center/West Chester,CHICKFILA LIBERTY CENTERWEST CHESTER,Other,SERV_GP
CN991913SERV_GP,Chick-Fil-A Milford,CHICKFILA MILFORD,Other,SERV_GP
CN991921SERV_GP,Chick-Fil-A Oakley,CHICKFILA OAKLEY,Other,SERV_GP
IN990486SERV_GP,Children Inc,CHILDREN,Other,SERV_GP
TN991355SERV_GP,Children'S Museum Of Oak Ridge,CHILDRENS MUSEUM OF OAK RIDGE,Other,SERV_GP
TN992062SERV_GP,Choice Health Network,CHOICE HEALTH NETWORK,Medical,SERV_GP
NV00123SERV_GP,The Chop House Hendersonville,CHOP HOUSE HENDERSONVILLE,Other,SERV_GP
NV00124SERV_GP,The Chop House Murfreesboro,CHOP HOUSE MURFREESBORO,Other,SERV_GP
CHRISTEMMANUELMECH_GP,Christ Emmanuel Christian Fellowship,CHRIST EMMANUEL CHRISTIAN FELLOWSHIP,Religious,MECH_GP
IN990189SERV_GP,Christel House Academy,CHRISTEL HOUSE ACADEMY,Private Schools,SERV_GP
CHRISTELMECH_GP,Christel House West,CHRISTEL HOUSE WEST,Other,MECH_GP
LX990294SERV_GP,Christian Academy Of Lawrenceburg,CHRISTIAN ACADEMY OF LAWRENCEBURG,Private Schools,SERV_GP
CHR002SERV_GP,Christian Life Church,CHRISTIAN LIFE CHURCH,Religious,SERV_GP
NV15038SERV_GP,Christie Cookie Co,CHRISTIE COOKIE,Other,SERV_GP
NV00054SERV_GP,Christie Cookie Co.,CHRISTIE COOKIE,Other,SERV_GP
TN991251SERV_GP,Chuck Davidson,CHUCK DAVIDSON,Other,SERV_GP
NV00177SERV_GP,Church Of The City,CHURCH OF THE CITY,Religious,SERV_GP
CHURCHNATIVITYMECH_GP,Church Of The Nativity Of Our Lord,CHURCH OF THE NATIVITY OF OUR LORD,Religious,MECH_GP
NV15059SERV_GP,Church Of The Redeemer,CHURCH OF THE REDEEMER,Religious,SERV_GP
CN992341SERV_GP,Church Of The Resurrection,CHURCH OF THE RESURRECTION,Religious,SERV_GP
LX990331SERV_GP,C.I. Thornburg,CI THORNBURG,Other,SERV_GP
CN992372SERV_GP,Cincinnati 3301 Mp Wrk7 Llc,CINCINNATI 3301 MP WRK7,Other,SERV_GP
CINN BELTINGMECH_GP,Cincinnati Belting & Transmission,CINCINNATI BELTING AND TRANSMISSION,Other,MECH_GP
CN991536SERV_GP,Cincinnati Belting & Transmission,CINCINNATI BELTING AND TRANSMISSION,Other,SERV_GP
CN992353SERV_GP,Cincinnati Center For Autism,CINCINNATI CENTER FOR AUTISM,Other,SERV_GP
CINCINNATI CHILMECH_GP,Cincinnati Childrens Med Center,CINCINNATI CHILDRENS MED CENTER,Other,MECH_GP
CINN COMM CONTRMECH_GP,Cincinnati Commercial Contracting,CINCINNATI COMMERCIAL CONTRACTING,Other,MECH_GP
CIN CONST MGTMECH_GP,Cincinnati Construction Mgt.,CINCINNATI CONSTRUCTION MGT,Industrial,MECH_GP
CN991410SERV_GP,Cincinnati Facial Plastics,CINCINNATI FACIAL PLASTICS,Other,SERV_GP
CINCINNATI INSUMECH_GP,"Cincinnati Insurance Co, The",CINCINNATI INSURANCE THE,Office,MECH_GP
CINCINNATI LANDMECH_GP,Cincinnati Landmark Productions,CINCINNATI LANDMARK PRODUCTIONS,Other,MECH_GP
CN991616SERV_GP,Cincinnati Metal Fabricating,CINCINNATI METAL FABRICATING,Industrial,SERV_GP
CINN MILACRONMECH_GP,Cincinnati Milacron,CINCINNATI MILACRON,Other,MECH_GP
CN992027SERV_GP,Cincinnati Milacron,CINCINNATI MILACRON,Other,SERV_GP
CN991540SERV_GP,"Cincinnati Physicians, Llc",CINCINNATI PHYSICIANS,Other,SERV_GP
CN992300SERV_GP,Cincinnati Radiator Llc,CINCINNATI RADIATOR,Other,SERV_GP
CINN SPORTSMECH_GP,Cincinnati Sports Mall,CINCINNATI SPORTS MALL,Other,MECH_GP
CN991293SERV_GP,"Cincinnati Tennis, Llc, Lindner Family Tennis Center",CINCINNATI TENNIS LINDNER FAMILY TENNIS CENTER,Other,SERV_GP
CINCINNATI TOOLMECH_GP,Cincinnati Tool Bank,CINCINNATI TOOLBANK,Industrial,MECH_GP
CN992241SERV_GP,Cincinnati Toolbank,CINCINNATI TOOLBANK,Other,SERV_GP
CN940171SERV_GP,Cincinnati Truck Parts,CINCINNATI TRUCK PARTS,Industrial,SERV_GP
CN992089SERV_GP,Cincinnati Trucking Parts - Do Not Use,CINCINNATI TRUCKING PARTS DO NOT USE,Industrial,SERV_GP
CINTMECH_GP,Cincinnati United Contractors,CINCINNATI UNITED CONTRACTORS,Other,MECH_GP
DY990951SERV_GP,Cinepolis,CINEPOLIS,Other,SERV_GP
CINFMECH_GP,"Cinfab, Llc",CINFAB,Other,MECH_GP
CINTASMECH_GP,Cintas,CINTAS,Other,MECH_GP
WV990066SERV_GP,Cintas Corp.,CINTAS,Other,SERV_GP
CN980086SERV_GP,Cintas Corporation,CINTAS,Other,SERV_GP
CINTECHMECH_GP,"Cintech Construction, Inc.",CINTECH CONSTRUCTION,Industrial,MECH_GP
IN980003SERV_GP,Citimark Management Co. Inc.,CITIMARK MANAGEMENT,Other,SERV_GP
CITIMARKMECH_GP,"Citimark Management Co., Inc",CITIMARK MANAGEMENT,Other,MECH_GP
CITY LINK CENTEMECH_GP,City Link Center,CITY LINK CENTER,Other,MECH_GP
CN991505SERV_GP,City Link Center,CITY LINK CENTER,Other,SERV_GP
CITY OF ATHENSMECH_GP,City Of Athens,CITY OF ATHENS,Municipal,MECH_GP
CITY OF CHEVIOTMECH_GP,City Of Cheviot,CITY OF CHEVIOT,Municipal,MECH_GP
CN991545SERV_GP,City Of Cheviot Home Lodge,CITY OF CHEVIOT HOME LODGE,Hospitality,SERV_GP
CITY OF CLIFTONMECH_GP,City Of Clifton,CITY OF CLIFTON,Municipal,MECH_GP
COLUMBIA CITYMECH_GP,"City Of Columbia City, Indiana",CITY OF COLUMBIA CITY INDIANA,Municipal,MECH_GP
CITY OF CYNTHMECH_GP,City Of Cynthiana,CITY OF CYNTHIANA,Municipal,MECH_GP
LX990452SERV_GP,City Of Cynthiana,CITY OF CYNTHIANA,Municipal,SERV_GP
CN991947SERV_GP,City Of Fort Mitchell,CITY OF FORT MITCHELL,Municipal,SERV_GP
IN990302SERV_GP,City Of Franklin,CITY OF FRANKLIN IN,Municipal,SERV_GP
CITY OF FRANKMECH_GP,"City Of Franklin, Indiana",CITY OF FRANKLIN IN,Municipal,MECH_GP
IN990507SERV_GP,City Of Franklin - Planning & Engineering,CITY OF FRANKLIN PLANNING AND ENGINEERING,Municipal,SERV_GP
CITY OF GLASGOWMECH_GP,"City Of Glasgow, Ky",CITY OF GLASGOW KY,Municipal,MECH_GP
CITY OF HAMMONDMECH_GP,City Of Hammond,CITY OF HAMMOND IN,Municipal,MECH_GP
IN990257SERV_GP,"City Of Hammond, Indiana",CITY OF HAMMOND IN,Municipal,SERV_GP
LV990391SERV_GP,City Of Jeffersonville,CITY OF JEFFERSONVILLE,Municipal,SERV_GP
LV990419SERV_GP,City Of Jeffersonville Fire Department,CITY OF JEFFERSONVILLE FIRE DEPARTMENT,Municipal,SERV_GP
IN990382SERV_GP,City Of Lawrence Indiana,CITY OF LAWRENCE INDIANA,Municipal,SERV_GP
LAWRENCE INMECH_GP,City Of Lawrence Indianna,CITY OF LAWRENCE INDIANA,Municipal,MECH_GP
"LOGAN, CITY OFMECH_GP",City Of Logan,CITY OF LOGAN,Municipal,MECH_GP
CITY OF LOUISAMECH_GP,"City Of Louisa, Kentucky",CITY OF LOUISA KENTUCKY,Municipal,MECH_GP
CITY OF MIDDLTNMECH_GP,City Of Middletown,CITY OF MIDDLETOWN,Municipal,MECH_GP
CITY OF MONROEMECH_GP,City Of Monroe,CITY OF MONROE,Municipal,MECH_GP
CN991629SERV_GP,City Of Monroe,CITY OF MONROE,Municipal,SERV_GP
CITY N COLL HILMECH_GP,City Of North College Hill,CITY OF NORTH COLLEGE HILL,Municipal,MECH_GP
CN991388SERV_GP,City Of North College Hill,CITY OF NORTH COLLEGE HILL,Municipal,SERV_GP
CITY OF PARISMECH_GP,City Of Paris,CITY OF PARIS,Municipal,MECH_GP
CITY OF SHARONVMECH_GP,City Of Sharonville,CITY OF SHARONVILLE,Municipal,MECH_GP
IN990476SERV_GP,City Of Shelbyville,CITY OF SHELBYVILLE,Municipal,SERV_GP
CITYOF S CHARLEMECH_GP,City Of South Charleston,CITY OF SOUTH CHARLESTON WV,Municipal,MECH_GP
WV990239SERV_GP,City Of South Charleston,CITY OF SOUTH CHARLESTON WV,Municipal,SERV_GP
CITY OF ST BERNMECH_GP,City Of St Bernard,CITY OF ST BERNARD,Municipal,MECH_GP
CN991182SERV_GP,City Of St. Bernard,CITY OF ST BERNARD,Municipal,SERV_GP
IN990335SERV_GP,City Of Westfield,CITY OF WESTFIELD,Municipal,SERV_GP
IN990346SERV_GP,City Of Westfield - Grand Park Sports Campus,CITY OF WESTFIELD GRAND PARK SPORTS CAMPUS,Municipal,SERV_GP
CITYOFWINCHESTEMECH_GP,City Of Winchester,CITY OF WINCHESTER,Municipal,MECH_GP
LX990484SERV_GP,City Of Winchester City Hall,CITY OF WINCHESTER CITY HALL,Municipal,SERV_GP
CIVIL ENVIRONMECH_GP,Civil & Environmental Consultants,CIVIL AND ENVIRONMENTAL CONSULTANTS,Other,MECH_GP
CLARK COUNTYMECH_GP,Clark County Schools,CLARK COUNTY SCHOOLS,Public Schools,MECH_GP
LV200612SERV_GP,Clarke American/Mirc Express,CLARKE AMERICANMIRC EXPRESS,Other,SERV_GP
LV990439SERV_GP,Classic Wood Products,CLASSIC WOOD PRODUCTS,Other,SERV_GP
CLAYCOMECH_GP,Clayco Inc.,CLAYCO,Other,MECH_GP
IN990074SERV_GP,Clayton- Liberty Township Library,CLAYTON LIBERTY TOWNSHIP LIBRARY,Municipal,SERV_GP
LX990499SERV_GP,Clean Slate Services,CLEAN SLATE SERVICES,Other,SERV_GP
CN991925SERV_GP,"Cleanlites Recycling, Inc.",CLEANLITES RECYCLING,Other,SERV_GP
TN992109SERV_GP,Cleveland Cliffs Inc,CLEVELAND CLIFFS,Other,SERV_GP
CLINTON CTYMECH_GP,Clinton County Board Of Commissioners,CLINTON COUNTY OH,Municipal,MECH_GP
DY990909SERV_GP,Clinton County Commissioner,CLINTON COUNTY OH,Municipal,SERV_GP
CLOPAYMECH_GP,Clopay Building Products,CLOPAY BUILDING PRODUCTS,Other,MECH_GP
TN991919SERV_GP,Cmc Steel Tennessee,CMC STEEL TENNESSEE,Industrial,SERV_GP
TN992210SERV_GP,Cnj Food Corp Dba Dos Bros Bearden,CNJ FOOD DBA DOS BROS BEARDEN,Other,SERV_GP
DY990991SERV_GP,C/O Ventas Healthcare Realty Llc,CO VENTAS HEALTHCARE REALTY,Medical,SERV_GP
COF001SERV_GP,Cofer'S Chapel Free Will Baptist Church,COFERS CHAPEL FREE WILL BAPTIST CHURCH,Religious,SERV_GP
DY991033SERV_GP,Cogo Ministries,COGO MINISTRIES,Other,SERV_GP
LV990399SERV_GP,Coi Brooks Hill Road 232 Llc,COI BROOKS HILL ROAD 232,Other,SERV_GP
CN950163SERV_GP,Cold Jet,COLD JET,Other,SERV_GP
COLERAIN TWNSHPMECH_GP,Colerain Township,COLERAIN TOWNSHIP,Municipal,MECH_GP
IN990474SERV_GP,College Of Biblical Studies,COLLEGE OF BIBLICAL STUDIES,College/University,SERV_GP
COLLEGE MT ST JMECH_GP,College Of Mt. St. Joseph,COLLEGE OF MT ST JOSEPH,College/University,MECH_GP
DY991128SERV_GP,Coi New Albany 525 Llc C/O Colliers,COLLIERS,Office,SERV_GP
COLLIERSMECH_GP,Colliers,COLLIERS,Office,MECH_GP
DY991038SERV_GP,Colliers,COLLIERS,Office,SERV_GP
DY991058SERV_GP,Colliers,COLLIERS,Office,SERV_GP
CN991605SERV_GP,Colliers International,COLLIERS,Office,SERV_GP
