SnapshotId,OptionId,SegmentId,RecordId,SegmentOrdinal,OptionOrdinal,OPText
2026-01-24_v3.84_enriched1,r00008_s004_o004,r00008_s004,r00008,4,4,4- V5
2026-01-24_v3.84_enriched1,r00008_s004_o005,r00008_s004,r00008,4,5,8- V7
2026-01-24_v3.84_enriched1,r00008_s004_o006,r00008_s004,r00008,4,6,9- V6
2026-01-24_v3.84_enriched1,r00008_s005_o001,r00008_s005,r00008,5,1,B- R2 Two Step SCL COMP
2026-01-24_v3.84_enriched1,r00008_s005_o002,r00008_s005,r00008,5,2,D- R2 VAR CPTY SCL COMP
2026-01-24_v3.84_enriched1,r00008_s005_o003,r00008_s005,r00008,5,3,F- R2 Two Step SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00008_s005_o004,r00008_s005,r00008,5,4,H- R2 VAR SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00008_s006_o001,r00008_s006,r00008,6,1,1- One CKT
2026-01-24_v3.84_enriched1,r00009_s001_o001,r00009_s001,r00009,1,1,CC- COND + CONG units SER
2026-01-24_v3.84_enriched1,r00009_s007_o001,r00009_s007,r00009,7,1,1- V8
2026-01-24_v3.84_enriched1,r00009_s007_o002,r00009_s007,r00009,7,2,2- V9
2026-01-24_v3.84_enriched1,r00009_s007_o003,r00009_s007,r00009,7,3,3- V4
2026-01-24_v3.84_enriched1,r00009_s007_o004,r00009_s007,r00009,7,4,4- V5
2026-01-24_v3.84_enriched1,r00009_s007_o005,r00009_s007,r00009,7,5,8- V7
2026-01-24_v3.84_enriched1,r00009_s007_o006,r00009_s007,r00009,7,6,9- V6
2026-01-24_v3.84_enriched1,r00009_s009_o001,r00009_s009,r00009,9,1,0- No COMP COND Only
2026-01-24_v3.84_enriched1,r00009_s009_o002,r00009_s009,r00009,9,2,A- R2 SGL Step SCL COMP
2026-01-24_v3.84_enriched1,r00009_s009_o003,r00009_s009,r00009,9,3,B- R2 Two Step SCL COMP
2026-01-24_v3.84_enriched1,r00009_s009_o004,r00009_s009,r00009,9,4,C- R2 Tandem SCL COMP
2026-01-24_v3.84_enriched1,r00009_s009_o005,r00009_s009,r00009,9,5,D- R2 VAR CPTY SCL COMP
2026-01-24_v3.84_enriched1,r00009_s009_o006,r00009_s009,r00009,9,6,F- R2 Two Step SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00009_s009_o007,r00009_s009,r00009,9,7,H- R2 VAR SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00009_s009_o008,r00009_s009,r00009,9,8,9- R2 VAR CPTY SCL COMP Each CKT
2026-01-24_v3.84_enriched1,r00009_s011_o001,r00009_s011,r00009,11,1,1- One CKT
2026-01-24_v3.84_enriched1,r00009_s011_o002,r00009_s011,r00009,11,2,2- Two CKT
2026-01-24_v3.84_enriched1,r00009_s011_o003,r00009_s011,r00009,11,3,4- Four CKT
2026-01-24_v3.84_enriched1,r00010_s001_o001,r00010_s001,r00010,1,1,CB- ARCD HP
2026-01-24_v3.84_enriched1,r00010_s007_o001,r00010_s007,r00010,7,1,1- V8
2026-01-24_v3.84_enriched1,r00010_s007_o002,r00010_s007,r00010,7,2,2- V9
2026-01-24_v3.84_enriched1,r00010_s007_o003,r00010_s007,r00010,7,3,3- V4
2026-01-24_v3.84_enriched1,r00010_s007_o004,r00010_s007,r00010,7,4,4- V5
2026-01-24_v3.84_enriched1,r00010_s007_o005,r00010_s007,r00010,7,5,8- V7
2026-01-24_v3.84_enriched1,r00010_s007_o006,r00010_s007,r00010,7,6,9- V6
2026-01-24_v3.84_enriched1,r00010_s009_o001,r00010_s009,r00010,9,1,0- No COMP COND Only
2026-01-24_v3.84_enriched1,r00010_s009_o002,r00010_s009,r00010,9,2,A- R2 SGL Step SCL COMP
2026-01-24_v3.84_enriched1,r00010_s009_o003,r00010_s009,r00010,9,3,B- R2 Two Step SCL COMP
2026-01-24_v3.84_enriched1,r00010_s009_o004,r00010_s009,r00010,9,4,C- R2 Tandem SCL COMP
2026-01-24_v3.84_enriched1,r00010_s009_o005,r00010_s009,r00010,9,5,D- R2 VAR CPTY SCL COMP
2026-01-24_v3.84_enriched1,r00010_s009_o006,r00010_s009,r00010,9,6,F- R2 Two Step SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00010_s009_o007,r00010_s009,r00010,9,7,H- R2 VAR SCL COMP SND BLK
2026-01-24_v3.84_enriched1,r00010_s009_o008,r00010_s009,r00010,9,8,9- R2 VAR CPTY SCL COMP Each CKT
2026-01-24_v3.84_enriched1,r00010_s011_o001,r00010_s011,r00010,11,1,1- One CKT
2026-01-24_v3.84_enriched1,r00010_s011_o002,r00010_s011,r00010,11,2,2- Two CKT
2026-01-24_v3.84_enriched1,r00010_s011_o003,r00010_s011,r00010,11,3,4- Four CKT
2026-01-24_v3.84_enriched1,r00011_s001_o001,r00011_s001,r00011,1,1,CF- ARCD HP
2026-01-24_v3.84_enriched1,r00011_s006_o001,r00011_s006,r00011,6,1,A- 2-7 ton units
2026-01-24_v3.84_enriched1,r00011_s006_o002,r00011_s006,r00011,6,2,B- 9-15 ton units
2026-01-24_v3.84_enriched1,r00011_s006_o003,r00011_s006,r00011,6,3,C- 16-25 + 30 ton units
2026-01-24_v3.84_enriched1,r00011_s006_o004,r00011_s006,r00011,6,4,D- 26 + 31-70 ton units
2026-01-24_v3.84_enriched1,r00011_s010_o001,r00011_s010,r00011,10,1,1- V8
2026-01-24_v3.84_enriched1,r00011_s010_o002,r00011_s010,r00011,10,2,2- V9
2026-01-24_v3.84_enriched1,r00011_s010_o003,r00011_s010,r00011,10,3,3- V4
2026-01-24_v3.84_enriched1,r00011_s010_o004,r00011_s010,r00011,10,4,4- V5
2026-01-24_v3.84_enriched1,r00011_s010_o005,r00011_s010,r00011,10,5,8- V7
2026-01-24_v3.84_enriched1,r00011_s010_o006,r00011_s010,r00011,10,6,9- V6
2026-01-24_v3.84_enriched1,r00011_s012_o001,r00011_s012,r00011,12,1,0- ARCD COND No COMP SGL CKT
2026-01-24_v3.84_enriched1,r00011_s012_o002,r00011_s012,r00011,12,2,A- R2 SCL
2026-01-24_v3.84_enriched1,r00011_s012_o003,r00011_s012,r00011,12,3,B- R2 Two STG CPTY SCL
2026-01-24_v3.84_enriched1,r00011_s012_o004,r00011_s012,r00011,12,4,D- R2 VAR CPTY SCL
2026-01-24_v3.84_enriched1,r00011_s012_o005,r00011_s012,r00011,12,5,E- R2 Tandem SCL
2026-01-24_v3.84_enriched1,r00011_s012_o006,r00011_s012,r00011,12,6,G- R2 Tandem VAR CPTY SCL
2026-01-24_v3.84_enriched1,r00011_s012_o007,r00011_s012,r00011,12,7,P- ARCD COND No COMP Dual CKT
2026-01-24_v3.84_enriched1,r00011_s012_o008,r00011_s012,r00011,12,8,Q- ARCD COND No COMP Four CKT
2026-01-24_v3.84_enriched1,r00011_s013_o001,r00011_s013,r00011,13,1,A- ARCD MC COND
2026-01-24_v3.84_enriched1,r00011_s013_o002,r00011_s013,r00011,13,2,C- ARCD COND FNT
2026-01-24_v3.84_enriched1,r00011_s013_o003,r00011_s013,r00011,13,3,J- ARCD HP FNT
2026-01-24_v3.84_enriched1,r00011_s014_o001,r00011_s014,r00011,14,1,0- STD
2026-01-24_v3.84_enriched1,r00011_s015_o001,r00011_s015,r00011,15,1,0- STD
2026-01-24_v3.84_enriched1,r00011_s015_o002,r00011_s015,r00011,15,2,E- POLY EPC COND CL
2026-01-24_v3.84_enriched1,r00011_s015_o003,r00011_s015,r00011,15,3,F- SS Casing
2026-01-24_v3.84_enriched1,r00011_s015_o004,r00011_s015,r00011,15,4,G- CU Fin plus SS Casing
2026-01-24_v3.84_enriched1,r00011_s015_o005,r00011_s015,r00011,15,5,H- POLY EPC COND CL plus SS Casing
2026-01-24_v3.84_enriched1,r00011_s016_o001,r00011_s016,r00011,16,1,0- NA
2026-01-24_v3.84_enriched1,r00011_s016_o002,r00011_s016,r00011,16,2,G- 1 On/Off REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o003,r00011_s016,r00011,16,3,H- 1 VAR CPTY REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o004,r00011_s016,r00011,16,4,J- 2 On/Off REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o005,r00011_s016,r00011,16,5,K- 1 VAR CPTY REF SYS + 1 On/Off REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o006,r00011_s016,r00011,16,6,L- 2 VAR CPTY REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o007,r00011_s016,r00011,16,7,M- 2 Two STG REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o008,r00011_s016,r00011,16,8,N- 1 VAR CPTY REF SYS + 1 Two STG REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o009,r00011_s016,r00011,16,9,R- 4 On/Off REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o010,r00011_s016,r00011,16,10,T- 2 VAR CPTY REF SYS + 2 On/Off REF SYS
2026-01-24_v3.84_enriched1,r00011_s016_o011,r00011_s016,r00011,16,11,U- 4 VAR CPTY REF SYS
2026-01-24_v3.84_enriched1,r00012_s005_o001,r00012_s005,r00012,5,1,1- V8
2026-01-24_v3.84_enriched1,r00012_s005_o002,r00012_s005,r00012,5,2,2- V9
2026-01-24_v3.84_enriched1,r00012_s005_o003,r00012_s005,r00012,5,3,3- V4
2026-01-24_v3.84_enriched1,r00012_s005_o004,r00012_s005,r00012,5,4,4- V5
2026-01-24_v3.84_enriched1,r00012_s005_o005,r00012_s005,r00012,5,5,6- V11
2026-01-24_v3.84_enriched1,r00012_s005_o006,r00012_s005,r00012,5,6,8- V7
2026-01-24_v3.84_enriched1,r00012_s005_o007,r00012_s005,r00012,5,7,9- V6
2026-01-24_v3.84_enriched1,r00012_s007_o001,r00012_s007,r00012,7,1,0- STD - VERT DISC + RT
2026-01-24_v3.84_enriched1,r00012_s007_o002,r00012_s007,r00012,7,2,A- INT CORR PROT - VERT DISC + RT
2026-01-24_v3.84_enriched1,r00012_s007_o003,r00012_s007,r00012,7,3,F- R6 Two-Step SCL COMP
2026-01-24_v3.84_enriched1,r00012_s007_o004,r00012_s007,r00012,7,4,G- R6 VAR CPTY SCL COMP
2026-01-24_v3.84_enriched1,r00012_s007_o005,r00012_s007,r00012,7,5,H- HORZ DISC + RT / R6 VAR SPD SCL COMP
2026-01-24_v3.84_enriched1,r00012_s007_o006,r00012_s007,r00012,7,6,J- HORZ DISC + RT + INT CORR PROT
2026-01-24_v3.84_enriched1,r00012_s007_o007,r00012_s007,r00012,7,7,K- VERT DISC + HORZ RT
2026-01-24_v3.84_enriched1,r00012_s007_o008,r00012_s007,r00012,7,8,L- VERT DISC + HORZ RT + INT CORR PROT
2026-01-24_v3.84_enriched1,r00012_s007_o009,r00012_s007,r00012,7,9,M- HORZ DISC + VERT RT
2026-01-24_v3.84_enriched1,r00012_s007_o010,r00012_s007,r00012,7,10,N- HORZ DISC + VERT RT + INT CORR PROT
2026-01-24_v3.84_enriched1,r00012_s007_o011,r00012_s007,r00012,7,11,V- VERT DISC + RT
2026-01-24_v3.84_enriched1,r00012_s007_o012,r00012_s007,r00012,7,12,W- VERT DISC + RT + INT CORR PROT
2026-01-24_v3.84_enriched1,r00012_s009_o001,r00012_s009,r00012,9,1,0- AH
2026-01-24_v3.84_enriched1,r00012_s009_o002,r00012_s009,r00012,9,2,A- STD EFF MC ARCD COND
2026-01-24_v3.84_enriched1,r00012_s009_o003,r00012_s009,r00012,9,3,B- R2 - HI EFF
2026-01-24_v3.84_enriched1,r00012_s009_o004,r00012_s009,r00012,9,4,C- R2 - STD EFF
2026-01-24_v3.84_enriched1,r00012_s009_o005,r00012_s009,r00012,9,5,D- R4 VAR CPTY CENT COMP
2026-01-24_v3.84_enriched1,r00012_s009_o006,r00012_s009,r00012,9,6,E- R2 VAR CPTY SCL COMP - HI EFF
2026-01-24_v3.84_enriched1,r00012_s009_o007,r00012_s009,r00012,9,7,F- R2 VAR CPTY SCL COMP - STD EFF
2026-01-24_v3.84_enriched1,r00012_s009_o008,r00012_s009,r00012,9,8,G- DTH AH W Vestibule
2026-01-24_v3.84_enriched1,r00012_s009_o009,r00012_s009,r00012,9,9,H- Blow-Through AH W Front CTRL PNL
2026-01-24_v3.84_enriched1,r00012_s009_o010,r00012_s009,r00012,9,10,J- R2 VFD COPB SCL COMP
2026-01-24_v3.84_enriched1,r00012_s009_o011,r00012_s009,r00012,9,11,K- R2 VFD COPB SCL COMP + MC COND
2026-01-24_v3.84_enriched1,r00012_s009_o012,r00012_s009,r00012,9,12,L- R2 VFD COPB Tandem COMP
2026-01-24_v3.84_enriched1,r00012_s009_o013,r00012_s009,r00012,9,13,M- Blow-Through AH W End CTRL PNL
2026-01-24_v3.84_enriched1,r00012_s009_o014,r00012_s009,r00012,9,14,N- DTH AH W End CTRL PNL
2026-01-24_v3.84_enriched1,r00012_s009_o015,r00012_s009,r00012,9,15,R- Blow-Through R2 Independ CKT
2026-01-24_v3.84_enriched1,r00012_s009_o016,r00012_s009,r00012,9,16,S- DTH R2 Independ CKT
2026-01-24_v3.84_enriched1,r00012_s009_o017,r00012_s009,r00012,9,17,7- Blow-Through R2 VFD COPB
2026-01-24_v3.84_enriched1,r00012_s009_o018,r00012_s009,r00012,9,18,8- DTH R2 VFD COPB
2026-01-24_v3.84_enriched1,r00012_s010_o001,r00012_s010,r00012,10,1,0- No AC
2026-01-24_v3.84_enriched1,r00012_s010_o002,r00012_s010,r00012,10,2,A- ARCD COND + STD EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o003,r00012_s010,r00012,10,3,B- ARCD COND + 6 Row EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o004,r00012_s010,r00012,10,4,C- ARCD COND + 4 Row Low CFM EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o005,r00012_s010,r00012,10,5,D- ARCD COND + 6 Row Low CFM EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o006,r00012_s010,r00012,10,6,E- EVAP CLD COND 4 Row HI CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o007,r00012_s010,r00012,10,7,F- EVAP CLD COND 6 Row HI CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o008,r00012_s010,r00012,10,8,G- EVAP CLD COND 4 Row Low CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o009,r00012_s010,r00012,10,9,H- EVAP CLD COND 6 Row Low CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o010,r00012_s010,r00012,10,10,J- WC COND + STD EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o011,r00012_s010,r00012,10,11,K- WC COND + 6 Row EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o012,r00012_s010,r00012,10,12,L- WC COND 4 Row Low CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o013,r00012_s010,r00012,10,13,M- WC COND 6 Row Low CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o014,r00012_s010,r00012,10,14,P- ARCD COND + 6 Row EVAP CL + MA BP
2026-01-24_v3.84_enriched1,r00012_s010_o015,r00012_s010,r00012,10,15,Q- ARCD COND + 6 Row EVAP CL + RA BP
2026-01-24_v3.84_enriched1,r00012_s010_o016,r00012_s010,r00012,10,16,R- WC COND + 6 Row EVAP CL + RA BP
2026-01-24_v3.84_enriched1,r00012_s010_o017,r00012_s010,r00012,10,17,T- WC COND + 6 Row EVAP CL + MA BP
2026-01-24_v3.84_enriched1,r00012_s010_o018,r00012_s010,r00012,10,18,U- CH H2O CL - 4 Row HI CFM
2026-01-24_v3.84_enriched1,r00012_s010_o019,r00012_s010,r00012,10,19,V- CH H2O CL - 4 Row Low CFM
2026-01-24_v3.84_enriched1,r00012_s010_o020,r00012_s010,r00012,10,20,W- CH H2O CL - 6 Row HI CFM
2026-01-24_v3.84_enriched1,r00012_s010_o021,r00012_s010,r00012,10,21,Y- CH H2O CL - 6 Row Low CFM
2026-01-24_v3.84_enriched1,r00012_s010_o022,r00012_s010,r00012,10,22,Z- CH H2O CL - 8 Row HI CFM
2026-01-24_v3.84_enriched1,r00012_s010_o023,r00012_s010,r00012,10,23,1- CH H2O CL - 8 Row Low CFM
2026-01-24_v3.84_enriched1,r00012_s010_o024,r00012_s010,r00012,10,24,2- Non- COMP + STD EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o025,r00012_s010,r00012,10,25,3- Non- COMP 4 Row Low CFM EVAP
2026-01-24_v3.84_enriched1,r00012_s010_o026,r00012_s010,r00012,10,26,4- Non- COMP + 6 Row EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o027,r00012_s010,r00012,10,27,5- Non- COMP + 6 Row Low CFM EVAP CL
2026-01-24_v3.84_enriched1,r00012_s010_o028,r00012_s010,r00012,10,28,6- ARCD HP
2026-01-24_v3.84_enriched1,r00012_s010_o029,r00012_s010,r00012,10,29,7- H2O Source/ GEO HP
2026-01-24_v3.84_enriched1,r00012_s010_o030,r00012_s010,r00012,10,30,8- H2O Source GEO HP BZP HX
2026-01-24_v3.84_enriched1,r00012_s011_o001,r00012_s011,r00012,11,1,0- STD
2026-01-24_v3.84_enriched1,r00012_s011_o002,r00012_s011,r00012,11,2,1- POLY EPC EVAP + COND
2026-01-24_v3.84_enriched1,r00012_s011_o003,r00012_s011,r00012,11,3,2- SS Casing EVAP + COND
2026-01-24_v3.84_enriched1,r00012_s011_o004,r00012_s011,r00012,11,4,6- POLY EPC EVAP + COND
2026-01-24_v3.84_enriched1,r00012_s011_o005,r00012_s011,r00012,11,5,8- POLY EPC COND
2026-01-24_v3.84_enriched1,r00012_s011_o006,r00012_s011,r00012,11,6,9- POLY EPC AC CL
2026-01-24_v3.84_enriched1,r00012_s011_o007,r00012_s011,r00012,11,7,A- SS EVAP CL Casing + POLY EPC COND CL
2026-01-24_v3.84_enriched1,r00012_s011_o008,r00012_s011,r00012,11,8,B- SS Casing COND + POLY EPC AC CL
2026-01-24_v3.84_enriched1,r00012_s011_o009,r00012_s011,r00012,11,9,C- SS Casing COND Only
2026-01-24_v3.84_enriched1,r00012_s011_o010,r00012_s011,r00012,11,10,D- SS AC CL Casing
2026-01-24_v3.84_enriched1,r00012_s012_o001,r00012_s012,r00012,12,1,0- No AC
2026-01-24_v3.84_enriched1,r00012_s012_o002,r00012_s012,r00012,12,2,1- SGL STG
2026-01-24_v3.84_enriched1,r00012_s012_o003,r00012_s012,r00012,12,3,2- 2 STG
2026-01-24_v3.84_enriched1,r00012_s012_o004,r00012_s012,r00012,12,4,3- 3 STG
2026-01-24_v3.84_enriched1,r00012_s012_o005,r00012_s012,r00012,12,5,4- 4 STG
2026-01-24_v3.84_enriched1,r00012_s012_o006,r00012_s012,r00012,12,6,6- 6 STG
2026-01-24_v3.84_enriched1,r00012_s012_o007,r00012_s012,r00012,12,7,8- 8 STG
2026-01-24_v3.84_enriched1,r00012_s012_o008,r00012_s012,r00012,12,8,9- MODU - Lead VCC
2026-01-24_v3.84_enriched1,r00012_s012_o009,r00012_s012,r00012,12,9,A- MODU - All VCC
2026-01-24_v3.84_enriched1,r00012_s012_o010,r00012_s012,r00012,12,10,B- SGL STG + SGL STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o011,r00012_s012,r00012,12,11,C- 2 STG + SGL STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o012,r00012_s012,r00012,12,12,D- 4 STG + SGL STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o013,r00012_s012,r00012,12,13,E- MODU - Lead VCC + SGL STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o014,r00012_s012,r00012,12,14,F- MODU - All VCC + SGL STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o015,r00012_s012,r00012,12,15,H- SGL SERP 8 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o016,r00012_s012,r00012,12,16,J- Half SERP 8 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o017,r00012_s012,r00012,12,17,K- SGL SERP 10 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o018,r00012_s012,r00012,12,18,L- Half SERP 10 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o019,r00012_s012,r00012,12,19,M- SGL SERP 12 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o020,r00012_s012,r00012,12,20,N- Half SERP 12 FPI
2026-01-24_v3.84_enriched1,r00012_s012_o021,r00012_s012,r00012,12,21,P- SGL STG + 2 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o022,r00012_s012,r00012,12,22,Q- 2 STG + 2 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o023,r00012_s012,r00012,12,23,R- 4 STG + 2 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o024,r00012_s012,r00012,12,24,S- MODU - Lead VCC + 2 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o025,r00012_s012,r00012,12,25,T- MODU - All VCC + 2 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o026,r00012_s012,r00012,12,26,U- SGL STG + 4 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o027,r00012_s012,r00012,12,27,V- 2 STG + 4 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o028,r00012_s012,r00012,12,28,W- 4 STG + 4 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o029,r00012_s012,r00012,12,29,Y- MODU - Lead VCC + 4 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s012_o030,r00012_s012,r00012,12,30,Z- MODU - All VCC + 4 STG AUX HT
2026-01-24_v3.84_enriched1,r00012_s014_o001,r00012_s014,r00012,14,1,0- No HTG
2026-01-24_v3.84_enriched1,r00012_s014_o002,r00012_s014,r00012,14,2,1- ELEC HT
2026-01-24_v3.84_enriched1,r00012_s014_o003,r00012_s014,r00012,14,3,2- NG AL
2026-01-24_v3.84_enriched1,r00012_s014_o004,r00012_s014,r00012,14,4,3- NG SS
2026-01-24_v3.84_enriched1,r00012_s014_o005,r00012_s014,r00012,14,5,4- HI ALTD NG AL
2026-01-24_v3.84_enriched1,r00012_s014_o006,r00012_s014,r00012,14,6,5- HI ALTD NG SS
2026-01-24_v3.84_enriched1,r00012_s014_o007,r00012_s014,r00012,14,7,6- LP Gas AL
2026-01-24_v3.84_enriched1,r00012_s014_o008,r00012_s014,r00012,14,8,7- LP Gas SS
2026-01-24_v3.84_enriched1,r00012_s014_o009,r00012_s014,r00012,14,9,8- HI ALTD LP Gas AL
2026-01-24_v3.84_enriched1,r00012_s014_o010,r00012_s014,r00012,14,10,9- HI ALTD LP Gas SS
2026-01-24_v3.84_enriched1,r00012_s014_o011,r00012_s014,r00012,14,11,A- STM STD
2026-01-24_v3.84_enriched1,r00012_s014_o012,r00012_s014,r00012,14,12,B- STM POLY EPC
2026-01-24_v3.84_enriched1,r00012_s014_o013,r00012_s014,r00012,14,13,C- STM DIST STD
2026-01-24_v3.84_enriched1,r00012_s014_o014,r00012_s014,r00012,14,14,D- STM DIST POLY EPC
2026-01-24_v3.84_enriched1,r00012_s014_o015,r00012_s014,r00012,14,15,E- HH2O STD
2026-01-24_v3.84_enriched1,r00012_s014_o016,r00012_s014,r00012,14,16,F- HH2O POLY EPC
2026-01-24_v3.84_enriched1,r00012_s015_o001,r00012_s015,r00012,15,1,0- No HTG
2026-01-24_v3.84_enriched1,r00012_s015_o002,r00012_s015,r00012,15,2,1- HT 1
2026-01-24_v3.84_enriched1,r00012_s015_o003,r00012_s015,r00012,15,3,2- HT 2
2026-01-24_v3.84_enriched1,r00012_s015_o004,r00012_s015,r00012,15,4,3- HT 3
2026-01-24_v3.84_enriched1,r00012_s015_o005,r00012_s015,r00012,15,5,4- HT 4
2026-01-24_v3.84_enriched1,r00012_s015_o006,r00012_s015,r00012,15,6,6- HT 6
2026-01-24_v3.84_enriched1,r00012_s015_o007,r00012_s015,r00012,15,7,7- HT 7
2026-01-24_v3.84_enriched1,r00012_s015_o008,r00012_s015,r00012,15,8,8- HT 8
2026-01-24_v3.84_enriched1,r00012_s015_o009,r00012_s015,r00012,15,9,9- HT 9
2026-01-24_v3.84_enriched1,r00012_s015_o010,r00012_s015,r00012,15,10,A- 1 Row CL A
2026-01-24_v3.84_enriched1,r00012_s015_o011,r00012_s015,r00012,15,11,B- 1 Row CL B
2026-01-24_v3.84_enriched1,r00012_s015_o012,r00012_s015,r00012,15,12,C- 1 Row CL C
2026-01-24_v3.84_enriched1,r00012_s015_o013,r00012_s015,r00012,15,13,D- 1 Row CL D
2026-01-24_v3.84_enriched1,r00012_s015_o014,r00012_s015,r00012,15,14,E- 2 Row CL A
2026-01-24_v3.84_enriched1,r00012_s015_o015,r00012_s015,r00012,15,15,F- 2 Row CL B
2026-01-24_v3.84_enriched1,r00012_s015_o016,r00012_s015,r00012,15,16,G- 2 Row CL C
2026-01-24_v3.84_enriched1,r00012_s015_o017,r00012_s015,r00012,15,17,H- 2 Row CL D
2026-01-24_v3.84_enriched1,r00012_s015_o018,r00012_s015,r00012,15,18,J- 2 Row CL
2026-01-24_v3.84_enriched1,r00012_s015_o019,r00012_s015,r00012,15,19,K- HT K
2026-01-24_v3.84_enriched1,r00012_s015_o020,r00012_s015,r00012,15,20,L- HT L
2026-01-24_v3.84_enriched1,r00012_s015_o021,r00012_s015,r00012,15,21,M- HT M
2026-01-24_v3.84_enriched1,r00012_s015_o022,r00012_s015,r00012,15,22,N- HT N
2026-01-24_v3.84_enriched1,r00012_s015_o023,r00012_s015,r00012,15,23,P- HT P
2026-01-24_v3.84_enriched1,r00012_s016_o001,r00012_s016,r00012,16,1,0- No HTG
2026-01-24_v3.84_enriched1,r00012_s016_o002,r00012_s016,r00012,16,2,1- SGL STG
2026-01-24_v3.84_enriched1,r00012_s016_o003,r00012_s016,r00012,16,3,2- 2 STG
2026-01-24_v3.84_enriched1,r00012_s016_o004,r00012_s016,r00012,16,4,3- 3 STG
2026-01-24_v3.84_enriched1,r00012_s016_o005,r00012_s016,r00012,16,5,4- 4 STG
2026-01-24_v3.84_enriched1,r00012_s016_o006,r00012_s016,r00012,16,6,5- 5 STG
2026-01-24_v3.84_enriched1,r00012_s016_o007,r00012_s016,r00012,16,7,6- 6 STG
2026-01-24_v3.84_enriched1,r00012_s016_o008,r00012_s016,r00012,16,8,7- 7 STG
2026-01-24_v3.84_enriched1,r00012_s016_o009,r00012_s016,r00012,16,9,8- 8 STG
2026-01-24_v3.84_enriched1,r00012_s016_o010,r00012_s016,r00012,16,10,9- MODU Gas / SCR ELEC
2026-01-24_v3.84_enriched1,r00012_s016_o011,r00012_s016,r00012,16,11,A- MODU / SCR ELEC 0-10V CTRL Signal
2026-01-24_v3.84_enriched1,r00012_s016_o012,r00012_s016,r00012,16,12,H- SGL SERP 8 FPI
2026-01-24_v3.84_enriched1,r00012_s016_o013,r00012_s016,r00012,16,13,J- Half SERP 8 FPI
2026-01-24_v3.84_enriched1,r00012_s016_o014,r00012_s016,r00012,16,14,K- SGL SERP 10 FPI
2026-01-24_v3.84_enriched1,r00012_s016_o015,r00012_s016,r00012,16,15,L- Half SERP 10 FPI
2026-01-24_v3.84_enriched1,r00012_s016_o016,r00012_s016,r00012,16,16,M- SGL SERP 12 FPI
2026-01-24_v3.84_enriched1,r00012_s016_o017,r00012_s016,r00012,16,17,N- Half SERP 12 FPI
2026-01-24_v3.84_enriched1,r00013_s001_o001,r00013_s001,r00013,1,1,RZ- PKG RTU + ODR AH
2026-01-24_v3.84_enriched1,r00013_s001_o002,r00013_s001,r00013,1,2,RQ- PKG RTU + ODR AH
