SnapshotId,RecordId,RecordOrdinal,BrandRaw,BrandNormalized,Category,CategoryEquipmentTypes,Length,SegCountDeclared,SegmentCountObserved,OptionCountObserved,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r00800,800,Lennox,LENNOX,Coil,[],11,9,9,2,{}
2026-01-24_v3.84_enriched1,r00801,801,Lennox,LENNOX,Coil,[],12,9,9,3,{}
2026-01-24_v3.84_enriched1,r00802,802,Lennox,LENNOX,Coil,[],12,10,10,3,{}
2026-01-24_v3.84_enriched1,r00803,803,Lennox,LENNOX,Coil,[],13,10,10,3,{}
2026-01-24_v3.84_enriched1,r00804,804,Lennox,LENNOX,Coil,[],14,11,11,3,{}
2026-01-24_v3.84_enriched1,r00805,805,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",7,4,4,0,{}
2026-01-24_v3.84_enriched1,r00806,806,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,0,{}
2026-01-24_v3.84_enriched1,r00807,807,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,14,{}
2026-01-24_v3.84_enriched1,r00808,808,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,7,7,3,{}
2026-01-24_v3.84_enriched1,r00809,809,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,5,5,2,{}
2026-01-24_v3.84_enriched1,r00810,810,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,5,5,0,{}
2026-01-24_v3.84_enriched1,r00811,811,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,5,5,0,{}
2026-01-24_v3.84_enriched1,r00812,812,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,7,7,0,{}
2026-01-24_v3.84_enriched1,r00813,813,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,7,7,0,{}
2026-01-24_v3.84_enriched1,r00814,814,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,2,{}
2026-01-24_v3.84_enriched1,r00815,815,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,5,{}
2026-01-24_v3.84_enriched1,r00816,816,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,8,9,16,{}
2026-01-24_v3.84_enriched1,r00817,817,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,9,9,6,{}
2026-01-24_v3.84_enriched1,r00818,818,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,10,10,24,{}
2026-01-24_v3.84_enriched1,r00819,819,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,10,10,6,{}
2026-01-24_v3.84_enriched1,r00820,820,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,6,6,0,{}
2026-01-24_v3.84_enriched1,r00821,821,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,8,8,3,{}
2026-01-24_v3.84_enriched1,r00822,822,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,8,8,14,{}
2026-01-24_v3.84_enriched1,r00823,823,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,8,8,0,{}
2026-01-24_v3.84_enriched1,r00824,824,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,8,8,3,{}
2026-01-24_v3.84_enriched1,r00825,825,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,8,8,0,{}
2026-01-24_v3.84_enriched1,r00826,826,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,8,8,0,{}
2026-01-24_v3.84_enriched1,r00827,827,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",14,9,9,4,{}
2026-01-24_v3.84_enriched1,r00828,828,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",15,8,8,0,{}
2026-01-24_v3.84_enriched1,r00829,829,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",15,9,9,0,{}
2026-01-24_v3.84_enriched1,r00830,830,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",15,9,9,0,{}
2026-01-24_v3.84_enriched1,r00831,831,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",16,9,9,2,{}
2026-01-24_v3.84_enriched1,r00832,832,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",16,10,10,0,{}
2026-01-24_v3.84_enriched1,r00833,833,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",17,10,10,5,{}
2026-01-24_v3.84_enriched1,r00834,834,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",17,11,11,3,{}
2026-01-24_v3.84_enriched1,r00835,835,Lennox,LENNOX,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",17,10,10,6,{}
2026-01-24_v3.84_enriched1,r00836,836,Lennox,LENNOX,Condensing Furnace,[],11,6,6,2,{}
2026-01-24_v3.84_enriched1,r00837,837,Lennox,LENNOX,Condensing Furnace,[],12,7,7,3,{}
2026-01-24_v3.84_enriched1,r00838,838,Lennox,LENNOX,Furnace,"[""Furnace""]",7,4,4,1,{}
2026-01-24_v3.84_enriched1,r00839,839,Lennox,LENNOX,Furnace,"[""Furnace""]",8,5,5,1,{}
2026-01-24_v3.84_enriched1,r00840,840,Lennox,LENNOX,Furnace,"[""Furnace""]",8,5,5,2,{}
2026-01-24_v3.84_enriched1,r00841,841,Lennox,LENNOX,Furnace,"[""Furnace""]",10,8,8,5,{}
2026-01-24_v3.84_enriched1,r00842,842,Lennox,LENNOX,Furnace,"[""Furnace""]",9,6,6,5,{}
2026-01-24_v3.84_enriched1,r00843,843,Lennox,LENNOX,Furnace,"[""Furnace""]",10,8,8,6,{}
2026-01-24_v3.84_enriched1,r00844,844,Lennox,LENNOX,Furnace,"[""Furnace""]",10,7,7,3,{}
2026-01-24_v3.84_enriched1,r00845,845,Lennox,LENNOX,Furnace,"[""Furnace""]",11,7,7,3,{}
2026-01-24_v3.84_enriched1,r00846,846,Lennox,LENNOX,Furnace,"[""Furnace""]",11,8,8,6,{}
2026-01-24_v3.84_enriched1,r00847,847,Lennox,LENNOX,Furnace,"[""Furnace""]",11,9,9,2,{}
2026-01-24_v3.84_enriched1,r00848,848,Lennox,LENNOX,Furnace,"[""Furnace""]",12,7,7,5,{}
2026-01-24_v3.84_enriched1,r00849,849,Lennox,LENNOX,Furnace,"[""Furnace""]",12,7,7,8,{}
2026-01-24_v3.84_enriched1,r00850,850,Lennox,LENNOX,Furnace,"[""Furnace""]",12,10,10,3,{}
2026-01-24_v3.84_enriched1,r00851,851,Lennox,LENNOX,Furnace,"[""Furnace""]",13,7,7,5,{}
2026-01-24_v3.84_enriched1,r00852,852,Lennox,LENNOX,Furnace,"[""Furnace""]",13,10,10,6,{}
2026-01-24_v3.84_enriched1,r00853,853,Lennox,LENNOX,Furnace,"[""Furnace""]",13,10,10,6,{}
2026-01-24_v3.84_enriched1,r00854,854,Lennox,LENNOX,Furnace,"[""Furnace""]",14,8,8,6,{}
2026-01-24_v3.84_enriched1,r00855,855,Lennox,LENNOX,Furnace,"[""Furnace""]",14,11,11,3,{}
2026-01-24_v3.84_enriched1,r00856,856,Lennox,LENNOX,Furnace,"[""Furnace""]",14,12,12,6,{}
2026-01-24_v3.84_enriched1,r00857,857,Lennox,LENNOX,Furnace,"[""Furnace""]",14,11,11,4,{}
2026-01-24_v3.84_enriched1,r00858,858,Lennox,LENNOX,Furnace,"[""Furnace""]",15,10,10,9,{}
2026-01-24_v3.84_enriched1,r00859,859,Lennox,LENNOX,Furnace,"[""Furnace""]",15,10,10,9,{}
2026-01-24_v3.84_enriched1,r00860,860,Lennox,LENNOX,Furnace,"[""Furnace""]",15,12,12,6,{}
2026-01-24_v3.84_enriched1,r00861,861,Lennox,LENNOX,Furnace,"[""Furnace""]",17,12,12,6,{}
2026-01-24_v3.84_enriched1,r00862,862,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",10,8,8,5,{}
2026-01-24_v3.84_enriched1,r00863,863,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",11,9,9,5,{}
2026-01-24_v3.84_enriched1,r00864,864,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",11,8,8,4,{}
2026-01-24_v3.84_enriched1,r00865,865,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",11,9,9,5,{}
2026-01-24_v3.84_enriched1,r00866,866,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",12,9,9,3,{}
2026-01-24_v3.84_enriched1,r00867,867,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",12,9,9,6,{}
2026-01-24_v3.84_enriched1,r00868,868,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",12,10,10,3,{}
2026-01-24_v3.84_enriched1,r00869,869,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",13,10,10,3,{}
2026-01-24_v3.84_enriched1,r00870,870,Lennox,LENNOX,Mini-Split,"[""Ductless Split System""]",11,9,9,4,{}
2026-01-24_v3.84_enriched1,r00871,871,Lennox,LENNOX,Oil Furnace,[],14,8,8,3,{}
2026-01-24_v3.84_enriched1,r00872,872,Lennox,LENNOX,Oil Furnace,[],14,9,9,3,{}
2026-01-24_v3.84_enriched1,r00873,873,Lennox,LENNOX,Oil Furnace,[],16,9,9,4,{}
2026-01-24_v3.84_enriched1,r00874,874,Lennox,LENNOX,Oil Furnace,[],18,8,10,4,{}
2026-01-24_v3.84_enriched1,r00875,875,Lennox,LENNOX,Package,"[""Packaged Unit""]",8,3,3,1,{}
2026-01-24_v3.84_enriched1,r00876,876,Lennox,LENNOX,Package,"[""Packaged Unit""]",9,7,7,5,{}
2026-01-24_v3.84_enriched1,r00877,877,Lennox,LENNOX,Package,"[""Packaged Unit""]",10,4,4,1,{}
2026-01-24_v3.84_enriched1,r00878,878,Lennox,LENNOX,Package,"[""Packaged Unit""]",10,5,5,1,{}
2026-01-24_v3.84_enriched1,r00879,879,Lennox,LENNOX,Package,"[""Packaged Unit""]",10,6,6,2,{}
2026-01-24_v3.84_enriched1,r00880,880,Lennox,LENNOX,Package,"[""Packaged Unit""]",10,8,8,9,{}
2026-01-24_v3.84_enriched1,r00881,881,Lennox,LENNOX,Package,"[""Packaged Unit""]",11,4,4,1,{}
2026-01-24_v3.84_enriched1,r00882,882,Lennox,LENNOX,Package,"[""Packaged Unit""]",11,7,7,1,{}
2026-01-24_v3.84_enriched1,r00883,883,Lennox,LENNOX,Package,"[""Packaged Unit""]",11,7,7,2,{}
2026-01-24_v3.84_enriched1,r00884,884,Lennox,LENNOX,Package,"[""Packaged Unit""]",12,6,6,5,{}
2026-01-24_v3.84_enriched1,r00885,885,Lennox,LENNOX,Package,"[""Packaged Unit""]",12,7,7,3,{}
2026-01-24_v3.84_enriched1,r00886,886,Lennox,LENNOX,Package,"[""Packaged Unit""]",12,10,10,40,{}
2026-01-24_v3.84_enriched1,r00887,887,Lennox,LENNOX,Package,"[""Packaged Unit""]",12,10,10,30,{}
2026-01-24_v3.84_enriched1,r00888,888,Lennox,LENNOX,Package,"[""Packaged Unit""]",13,9,9,2,{}
2026-01-24_v3.84_enriched1,r00889,889,Lennox,LENNOX,Package,"[""Packaged Unit""]",14,8,8,1,{}
2026-01-24_v3.84_enriched1,r00890,890,Lennox,LENNOX,Package,"[""Packaged Unit""]",14,8,8,4,{}
2026-01-24_v3.84_enriched1,r00891,891,Lennox,LENNOX,Package,"[""Packaged Unit""]",15,9,9,2,{}
2026-01-24_v3.84_enriched1,r00892,892,Lennox,LENNOX,Package,"[""Packaged Unit""]",16,11,11,7,{}
2026-01-24_v3.84_enriched1,r00893,893,Lennox,LENNOX,Package,"[""Packaged Unit""]",16,10,10,3,{}
2026-01-24_v3.84_enriched1,r00894,894,Lennox,LENNOX,Package,"[""Packaged Unit""]",16,11,11,4,{}
2026-01-24_v3.84_enriched1,r00895,895,Lennox,LENNOX,Package,"[""Packaged Unit""]",16,11,11,5,{}
2026-01-24_v3.84_enriched1,r00896,896,Lennox,LENNOX,Package,"[""Packaged Unit""]",17,11,11,5,{}
2026-01-24_v3.84_enriched1,r00897,897,Lennox,LENNOX,Package,"[""Packaged Unit""]",17,11,11,2,{}
2026-01-24_v3.84_enriched1,r00898,898,Lennox,LENNOX,Package,"[""Packaged Unit""]",18,11,11,5,{}
2026-01-24_v3.84_enriched1,r00899,899,Lennox,LENNOX,Package,"[""Packaged Unit""]",19,13,13,2,{}
2026-01-24_v3.84_enriched1,r00900,900,Lennox,LENNOX,Package,"[""Packaged Unit""]",20,13,13,2,{}
2026-01-24_v3.84_enriched1,r00901,901,Lennox,LENNOX,Package,"[""Packaged Unit""]",21,14,14,2,{}
2026-01-24_v3.84_enriched1,r00902,902,Lennox,LENNOX,Package,"[""Packaged Unit""]",23,15,15,2,{}
2026-01-24_v3.84_enriched1,r00903,903,Lennox,LENNOX,Package Rooftop Unit,"[""Packaged Unit""]",16,9,9,1,{}
2026-01-24_v3.84_enriched1,r00904,904,Lennox,LENNOX,Package Rooftop Unit,"[""Packaged Unit""]",17,10,10,3,{}
2026-01-24_v3.84_enriched1,r00905,905,Lennox,LENNOX,PTAC,"[""PTAC""]",11,9,9,2,{}
2026-01-24_v3.84_enriched1,r00906,906,Lennox,LENNOX,PTAC,"[""PTAC""]",12,9,9,2,{}
2026-01-24_v3.84_enriched1,r00907,907,Aire-Flo,AIRE-FLO,Air Handler,"[""Air Handling Unit""]",17,12,12,2,{}
2026-01-24_v3.84_enriched1,r00908,908,Aire-Flo,AIRE-FLO,Furnace,"[""Furnace""]",14,10,10,5,{}
2026-01-24_v3.84_enriched1,r00909,909,Aire-Flo,AIRE-FLO,Furnace,"[""Furnace""]",15,9,9,5,{}
2026-01-24_v3.84_enriched1,r00910,910,Aire-Flo,AIRE-FLO,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,5,5,2,{}
2026-01-24_v3.84_enriched1,r00911,911,Aire-Flo,AIRE-FLO,Package,"[""Packaged Unit""]",10,6,6,3,{}
2026-01-24_v3.84_enriched1,r00912,912,AirEase,AIREASE,Coil,[],8,7,7,1,{}
2026-01-24_v3.84_enriched1,r00913,913,Allied,ALLIED,Air Handler,"[""Air Handling Unit""]",12,9,9,4,{}
2026-01-24_v3.84_enriched1,r00914,914,Allied,ALLIED,Air Handler,"[""Air Handling Unit""]",13,10,10,2,{}
2026-01-24_v3.84_enriched1,r00915,915,Allied,ALLIED,Air Handler,"[""Air Handling Unit""]",17,9,9,3,{}
2026-01-24_v3.84_enriched1,r00916,916,Allied,ALLIED,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,9,9,1,{}
2026-01-24_v3.84_enriched1,r00917,917,Allied,ALLIED,Oil Furnace,[],14,7,7,3,{}
2026-01-24_v3.84_enriched1,r00918,918,Allied,ALLIED,Package,"[""Packaged Unit""]",12,10,10,2,{}
2026-01-24_v3.84_enriched1,r00919,919,Armstrong,ARMSTRONG,Air Handler,"[""Air Handling Unit""]",14,10,10,6,{}
2026-01-24_v3.84_enriched1,r00920,920,Armstrong,ARMSTRONG,Air Handler,"[""Air Handling Unit""]",14,10,10,9,{}
2026-01-24_v3.84_enriched1,r00921,921,Armstrong,ARMSTRONG,Coil,[],8,6,6,5,{}
2026-01-24_v3.84_enriched1,r00922,922,Armstrong,ARMSTRONG,Coil,[],10,8,8,1,{}
2026-01-24_v3.84_enriched1,r00923,923,Armstrong,ARMSTRONG,Coil,[],10,8,8,6,{}
2026-01-24_v3.84_enriched1,r00924,924,Armstrong,ARMSTRONG,Coil,[],11,8,8,5,{}
2026-01-24_v3.84_enriched1,r00925,925,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",9,6,6,3,{}
2026-01-24_v3.84_enriched1,r00926,926,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,7,7,3,{}
2026-01-24_v3.84_enriched1,r00927,927,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,3,{}
2026-01-24_v3.84_enriched1,r00928,928,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,1,{}
2026-01-24_v3.84_enriched1,r00929,929,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",16,10,10,9,{}
2026-01-24_v3.84_enriched1,r00930,930,Armstrong,ARMSTRONG,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",17,9,9,1,{}
2026-01-24_v3.84_enriched1,r00931,931,Armstrong,ARMSTRONG,Furnace,"[""Furnace""]",8,6,6,1,{}
2026-01-24_v3.84_enriched1,r00932,932,Armstrong,ARMSTRONG,Furnace,"[""Furnace""]",13,9,9,0,{}
2026-01-24_v3.84_enriched1,r00933,933,Armstrong,ARMSTRONG,Furnace,"[""Furnace""]",12,8,8,0,{}
2026-01-24_v3.84_enriched1,r00934,934,Lennox,LENNOX,Furnace,"[""Furnace""]",15,9,9,4,{}
2026-01-24_v3.84_enriched1,r00935,935,Lennox,LENNOX,Furnace,"[""Furnace""]",16,11,11,11,{}
2026-01-24_v3.84_enriched1,r00936,936,Armstrong,ARMSTRONG,Furnace,"[""Furnace""]",17,13,13,9,{}
2026-01-24_v3.84_enriched1,r00937,937,Armstrong,ARMSTRONG,Oil Furnace,[],15,10,10,1,{}
2026-01-24_v3.84_enriched1,r00938,938,Armstrong,ARMSTRONG,Oil Furnace,[],17,10,10,1,{}
2026-01-24_v3.84_enriched1,r00939,939,Armstrong,ARMSTRONG,Oil Furnace,[],17,12,12,1,{}
2026-01-24_v3.84_enriched1,r00940,940,Armstrong,ARMSTRONG,Oil Furnace,[],19,13,13,6,{}
2026-01-24_v3.84_enriched1,r00941,941,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",12,6,6,1,{}
2026-01-24_v3.84_enriched1,r00942,942,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",12,8,8,0,{}
2026-01-24_v3.84_enriched1,r00943,943,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",13,7,7,1,{}
2026-01-24_v3.84_enriched1,r00944,944,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",13,9,9,1,{}
2026-01-24_v3.84_enriched1,r00945,945,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",13,9,9,0,{}
2026-01-24_v3.84_enriched1,r00946,946,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",15,7,7,1,{}
2026-01-24_v3.84_enriched1,r00947,947,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",15,10,10,1,{}
2026-01-24_v3.84_enriched1,r00948,948,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",16,8,8,4,{}
2026-01-24_v3.84_enriched1,r00949,949,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",16,10,10,0,{}
2026-01-24_v3.84_enriched1,r00950,950,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",17,11,11,1,{}
2026-01-24_v3.84_enriched1,r00951,951,Armstrong,ARMSTRONG,Package,"[""Packaged Unit""]",18,12,12,2,{}
2026-01-24_v3.84_enriched1,r00952,952,Concord,CONCORD,Furnace,"[""Furnace""]",16,12,12,9,{}
2026-01-24_v3.84_enriched1,r00953,953,Concord,CONCORD,Package,"[""Packaged Unit""]",15,10,10,3,{}
2026-01-24_v3.84_enriched1,r00954,954,Ducane,DUCANE,Air Handler,"[""Air Handling Unit""]",7,6,6,5,{}
2026-01-24_v3.84_enriched1,r00955,955,Ducane,DUCANE,Air Handler,"[""Air Handling Unit""]",14,10,10,4,{}
2026-01-24_v3.84_enriched1,r00956,956,Ducane,DUCANE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",8,5,5,3,{}
2026-01-24_v3.84_enriched1,r00957,957,Ducane,DUCANE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,8,8,4,{}
2026-01-24_v3.84_enriched1,r00958,958,Ducane,DUCANE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",12,8,8,5,{}
2026-01-24_v3.84_enriched1,r00959,959,Ducane,DUCANE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",13,9,9,5,{}
2026-01-24_v3.84_enriched1,r00960,960,Ducane,DUCANE,Oil Furnace,[],12,10,10,3,{}
2026-01-24_v3.84_enriched1,r00961,961,Ducane,DUCANE,Oil Furnace,[],15,10,10,6,{}
2026-01-24_v3.84_enriched1,r00962,962,Ducane,DUCANE,Oil Furnace,[],19,12,12,6,{}
2026-01-24_v3.84_enriched1,r00963,963,Ducane,DUCANE,Furnace,"[""Furnace""]",10,5,5,6,{}
2026-01-24_v3.84_enriched1,r00964,964,Ducane,DUCANE,Furnace,"[""Furnace""]",10,6,6,8,{}
2026-01-24_v3.84_enriched1,r00965,965,Ducane,DUCANE,Furnace,"[""Furnace""]",15,10,10,5,{}
2026-01-24_v3.84_enriched1,r00966,966,Ducane,DUCANE,Package,"[""Packaged Unit""]",11,7,7,1,{}
2026-01-24_v3.84_enriched1,r00967,967,Ducane,DUCANE,Package,"[""Packaged Unit""]",11,8,8,2,{}
2026-01-24_v3.84_enriched1,r00968,968,Ducane,DUCANE,Package,"[""Packaged Unit""]",12,8,8,1,{}
2026-01-24_v3.84_enriched1,r00969,969,Ducane,DUCANE,Package,"[""Packaged Unit""]",15,9,9,3,{}
2026-01-24_v3.84_enriched1,r00970,970,Ducane,DUCANE,Package,"[""Packaged Unit""]",15,9,9,1,{}
2026-01-24_v3.84_enriched1,r00971,971,Ducane,DUCANE,Package,"[""Packaged Unit""]",15,10,10,3,{}
2026-01-24_v3.84_enriched1,r00972,972,LG,LG,Air Handler,"[""Air Handling Unit""]",11,7,7,33,{}
2026-01-24_v3.84_enriched1,r00973,973,LG,LG,Compressor,[],9,7,7,21,{}
2026-01-24_v3.84_enriched1,r00974,974,LG,LG,Mini-Split,"[""Ductless Split System""]",8,7,7,19,{}
2026-01-24_v3.84_enriched1,r00975,975,LG,LG,Mini-Split,"[""Ductless Split System""]",9,7,7,13,{}
2026-01-24_v3.84_enriched1,r00976,976,LG,LG,Mini-Split,"[""Ductless Split System""]",10,7,7,17,{}
2026-01-24_v3.84_enriched1,r00977,977,LG,LG,Mini-Split,"[""Ductless Split System""]",11,7,7,8,{}
2026-01-24_v3.84_enriched1,r00978,978,LG,LG,Window Units,"[""Window Unit""]",8,7,7,5,{}
2026-01-24_v3.84_enriched1,r00979,979,LG,LG,Window Units,"[""Window Unit""]",9,7,7,25,{}
2026-01-24_v3.84_enriched1,r00980,980,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",10,8,8,3,{}
2026-01-24_v3.84_enriched1,r00981,981,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",12,9,9,11,{}
2026-01-24_v3.84_enriched1,r00982,982,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",12,9,9,3,{}
2026-01-24_v3.84_enriched1,r00983,983,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",13,10,10,4,{}
2026-01-24_v3.84_enriched1,r00984,984,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",14,10,10,9,{}
2026-01-24_v3.84_enriched1,r00985,985,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",14,11,11,6,{}
2026-01-24_v3.84_enriched1,r00986,986,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",15,13,13,4,{}
2026-01-24_v3.84_enriched1,r00987,987,Magic Pak,MAGIC PAK,PTAC,"[""PTAC""]",16,13,13,4,{}
2026-01-24_v3.84_enriched1,r00988,988,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",16,13,13,5,{}
2026-01-24_v3.84_enriched1,r00989,989,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",17,13,13,5,{}
2026-01-24_v3.84_enriched1,r00990,990,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",17,13,13,5,{}
2026-01-24_v3.84_enriched1,r00991,991,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",18,12,12,2,{}
2026-01-24_v3.84_enriched1,r00992,992,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",18,13,13,4,{}
2026-01-24_v3.84_enriched1,r00993,993,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",19,13,13,4,{}
2026-01-24_v3.84_enriched1,r00994,994,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",19,13,13,2,{}
2026-01-24_v3.84_enriched1,r00995,995,Magic Pak,MAGIC PAK,Package,"[""Packaged Unit""]",20,14,14,4,{}
2026-01-24_v3.84_enriched1,r00996,996,Mars Co,MARS CO,Air Curtain,[],13,7,8,27,{}
2026-01-24_v3.84_enriched1,r00997,997,Mars Co,MARS CO,Air Curtain,[],13,7,8,27,{}
2026-01-24_v3.84_enriched1,r00998,998,Comfort Aire,COMFORT AIRE,Air Handler,"[""Air Handling Unit""]",8,7,7,5,{}
2026-01-24_v3.84_enriched1,r00999,999,Comfort Aire,COMFORT AIRE,Air Handler,"[""Air Handling Unit""]",9,8,8,5,{}
2026-01-24_v3.84_enriched1,r01000,1000,Comfort Aire,COMFORT AIRE,Coil,[],9,8,8,6,{}
2026-01-24_v3.84_enriched1,r01001,1001,Comfort Aire,COMFORT AIRE,Coil,[],11,9,9,6,{}
2026-01-24_v3.84_enriched1,r01002,1002,Comfort Aire,COMFORT AIRE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,7,{}
2026-01-24_v3.84_enriched1,r01003,1003,Comfort Aire,COMFORT AIRE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",10,8,8,3,{}
2026-01-24_v3.84_enriched1,r01004,1004,Comfort Aire,COMFORT AIRE,Condenser,"[""Cooling Condensing Unit"", ""Heat Pump Condensing Unit""]",11,7,7,4,{}
2026-01-24_v3.84_enriched1,r01005,1005,Comfort Aire,COMFORT AIRE,Furnace,"[""Furnace""]",10,8,8,2,{}
2026-01-24_v3.84_enriched1,r01006,1006,Comfort Aire,COMFORT AIRE,Furnace,"[""Furnace""]",11,8,8,2,{}
2026-01-24_v3.84_enriched1,r01007,1007,Comfort Aire,COMFORT AIRE,Furnace,"[""Furnace""]",12,8,8,4,{}
